text,label
"שישיסט מאושר
",0
"יאוו לא משנה
",0
"Good Morning  *בוקר של מיצב * בקושי למדתי ואסור לאחר  # 
",0
"גם אני הואבת אותך
",0
"רגע אחי איזה צבע האופניים ?,
",0
"את אחותי הגדולה את צריכה לחסוך כסף
",0
"0525253388 בוואצאפ לגבי עבודות בעצמאות... 
",0
"הכל בסדר?
",0
"חג שמח מצרפת
",0
"ולאנה אסור לעשות סירטונים
",0
"מי אמר בדיוק שאני טרולית הזבובה והכלבה?
",0
"אז הם פההה
",0
"וואי וואי קרב!!
",0
"ואני לא אחפור לך יותר
",0
"מישהו אומלל 
",0
"אני עכשיו הולך לימית 2000 אז אני אתקשר אלייך בדרך
",0
"איםה הברחת אותה?!
",0
"אני בחיים שלי לא עשיתי צומי לירן אז דיי
",0
"אני חשוב לך? נראה לי 
",0
"אבל אין בכלל אלבום
",0
"מה נכון
",0
"מה חשבת שלא?
",0
"כן מיכאל כן ש. 
",0
"חחיחחח גם אמא שלי בעד
",0
"מה גאולה?
",0
"נראה לי אתה מתחנן על זה
",0
"זה בן
",0
"אני החבר הכי טוב שלך? לא 
",0
"היא תחזוור
",0
"תעסיקוווווו @@ 
",0
"מה דחוף לך שאני ארזה יזבח
",0
"אין מה לקנא בי
",0
"אני חוזר אלייך שנייה
",0
"אני יטפל בו
",0
"חחח שהייתי בדרך למוריה אמא שלי אמרה לי ששכחתי אמרתי שאינלי כח לחזור
",0
"מחר אטפל בזה
",0
"לכן אני חושב שנגיד דניאל ואורי מתאימים
",0
"כן בואי נגיד שדיברתי עם ליה וגם היא הרגישה שהיתרחקתם
",0
"באלך להמשיך תסיפור?
",0
"הוא שלח לי סירטון
",0
"סתםםם יאןוו לא באלי להלחיץ אותך זה 1 באפריל ניסיתי?‍♀
",0
"תענווו! רק 2 ענו. 
",0
"המטרה של הקטע הוא להעביר מסר שהוא יחסית קודר, ופונה אל כל אחד מאיתנו הרצון להשתחרר מהבדידות 
",0
"אמא כל שניה שניה אנשים מתקשרים אליי אם אני מכירה את אוראל ספיר מרודד 1 
",0
"טוב אופק את מעצבנך
",0
"אמת מתחילה הליכות עם דודה שלי. אמאלהה מכורה לדודה הזאתת אמאא.
",0
"אני פשוט יושבת ליד ווקסלר והיא בלתי נסבלתתתת
",0
"כן אני בבית אני יכולה לקחת אותו
",0
"לא זוכרת משהו כסה
",0
"מה אתם באים שתיים על אחד יחרבנוצ
",0
"אז איך נשחק עם נטע?
",0
"עזבי נויה אני לא רוצה להיכנס בינכן בריב הזה
",0
"חחחחחחחח ממזמן
",0
"כמו שגבר שהיה לך כבוד אליו מפלרטט איתה כל המשמרת
",0
"ואי ניקול מחר אני יצלם לך בביצפר איך אני ישפיל אותה
",0
"את בת?
",0
"כסף לא מביאים ואתם יודעים את זה
",0
"יושנת אצלך
",0
"כן גם שלי זה כאילו במציאות
",0
"מבטיח זה טעים
",0
"לפחות לא כמוך
",0
"אמרתי לליאל שהתבאסת שהיא קבעה עם ידידים שלה וזה
",0
"אני יביא או מחר או מחרתיים
",0
"הוא פשוט
",0
"אז אני פשוט לא יחמיא לך יותר
",0
"עוד שעה ככה
",0
"צלמו הכל
",0
"למה צריך תגבור
",0
"שהיא כותבת
",0
"כאילו רוב הסיכויים שיהיה גיבורים בבאטל פס
",0
"אחי משחק
",0
"לי הוא הגיב פעם אחת ורשם חרא מדריכים
",0
"אפשר לעשות מילוי?
",0
"אבל השעה הראשונה זה קל כי כולם מתלהבים
",0
"מה היא ??
",0
"מישהו צריך לשדח אותכם
",0
"אני אשלח לך חצי ואתה תשלח לי חצי
",0
"איזה מטפלים בזה ואיזה בטיח‍♀
",0
"חהרים שלי
",0
"הייתי ברוסיה בקיץ
",0
"אני ישנה יותר מאוחר ממך מה אתה מדבר
",0
"אני עושה עם איתן
",0
"מחר אתה יוצא לטיול לירושלים?
",0
"הייתי רואה אותך טבל אני הולכת לאחד העם 
",0
"מישהו להיפגש ? 
",0
"אני רוצה לאבד את החיים שלי ונמאס לי
",0
"למה אתה כותב את זה כאן? מה זה מעניין אותנו?
",0
"חגית אל תשאירו איתי בטיול לבד
",0
"יאללה תקשר לטל קפלן
",0
"אתה יפה מתה אלייך חולה עלייך חיימשליי 
",0
"עדיין לא נכנסתי לצאט
",0
"אבל בלי הלל שליו מרדכי יהיה פחות מצחי
",0
"פרישה #//// 
",0
"כן ליאור אתה לא יפה
",0
"אמן אמן
",0
"רוצה ניהיה חברים?
",0
"אז לך על זה כבר
",0
"יורדים איתה עכשיו
",0
"לא חושב שנוריד
",0
"למה ים משתף איתו פעולה הוא לא חבר שלך?
",0
"איתי עחכחכלטצטלע
",0
"שלעע זה ניראה לי באבי שלע
",0
"קיצר אנלא שולחת
",0
"זוכר אחי זה לא לטלפון
",0
"אבל את תצחקי עליי נוו
",0
"את הולכת אבל את חייבת לעשות כמה עמודים
",0
"שתגיע תדבר איצי
",0
"וואו יש לך ידידה
",0
"הודעה ארוכהההההההההההההה. ה. ננננננננמ 
",0
"אתם יודעים את מי אני ואור ראינו היום
",0
"בואו למקום אחר
",0
"אתה עוקב אחריה איכ
",0
"כן, בואי לחדר המורים.
",0
"איך באליי
",0
"חחחח איזה גנובה
",0
"לילט לחשובים! סיס שלי חתולה שלי מעיינוש: הבא בתור שהורס לה את היום נפטר תוך יום מסיבות לא יודעות תצאו מהסרט שאם חיים בווו Bff רומז בננה נויש Twini for ever נסיך שלי ועוד כמה... 
",0
"הטיסה מירדן לישראל?
",0
"לא הקשבת אפילו
",0
"חיימשלי אינלי סודות ממך אתה יודע הכל
",0
"יש דברים שכתוב כאילו ארנה
",0
"שידור תרגעט#
",0
"יאלה כם ככה היא הולכת לישון מאוחר אני הולכת ככה לשעתיים בערך 
",0
"חח טוב???
",0
"אני לא בטוח בא ביום שלישי
",0
"אבל זה לא ברור אם אנחנו בריב או לא
",0
"אז תגידו לי מה מו מי
",0
"אני ישאל אותההה
",0
"אמרי לי למחוק
",0
"אני לא התחלתי אם זואי אם זה מה. שאת חושבת היא ידידה שלי אנחנו רק מדברים בווצאפ ונפגשו פעם אחת ...
",0
"יו ימוזרה
",0
"גבר את
",0
"נשבע גם אני חשבתי ככה
",0
"נשבעת לך צעקו יו הנה אבי חביה
",0
"הילדה לא מעניינת אותי
",0
"רק אם את אוהבת אותי
",0
"זה לא נחשב
",0
"אני עוד לא בת 13
",0
"אני אמרתי כבר חח
",0
"אחותי עשתה ניתוח לתקן את זה לפניי שבועיים
",0
"יובל אמרה שזאת את לא אני
",0
"הקורא בחשאי
",0
"لغ ביי
",0
"נו שהיא אומרת כזה דברים לא קשורים
",0
"יש סופר פארם ךיד פארק ניות
",0
"יש עוד הגרלות?
",0
"הפוסטר אצלך??
",0
"כפיפות בטן וריצות
",0
"שאני לא
",0
"שניה מאמי אני מביא מטען
",0
"חוץ מזאת
",0
"יופי אהבה שלי
",0
"אצה לא מתבייש?
",0
"אוריאן שמעי אם את תגידי לי שאת אוהבת אותי ורוצה להיות חברה שלי אני בעניין אז...
",0
"בואו בואו אתם
",0
"כי אני אוהב אותך ממש
",0
"לא משנה ביי חיים שלי 
",0
"ואת דוידוב
",0
"סבבה ואני לא חולה, אני מסוממת
",0
"אין קוע
",0
"סבבה מה שתגיד
",0
"רמה של רופא?
",0
"נפתרה התעלומה
",0
"למה מעיין אמרה לי שיש לך חבר
",0
"ניר צמד
",0
"פעם אחת לא משפיעה אבל אם זה משהו שאת עושה קבוע
",0
"מרחק 10 דקות מהקודם
",0
"אתה עדיין חושב עליה?
",0
"אני ואלן בריב
",0
"הנה עכשיו ריאל מול יובה
",0
"ויאללה מחר נוסעים
",0
"תום סטאנדאפ
",0
"זה רנדומלי
",0
"זה הוא שמי
",0
"היא לא מחוברת שהיא תתחבר היא תוריד אני חושב
",0
"אבל אני לא יודעת איך
",0
"עוד פעם את מתחילה איתי
",0
"כי הוא חשב שאני בא אליו בטוח נראה לי
",0
"ביקשתי ממנו שקל
",0
"אני לא רוצה להיות מעורבת בדבר כזה לכי מחר לרחל תגידי לה הכול את האיומים שאיימת על אגם ואת הכול. 
",0
"נוו כנסו
",0
"היום אתמול ושלשום וגם מחר הולך להיות
",0
"בבית ספר מורים עיצבנו אותי ורצו להזמין את ההורים שלי וזה ואז נהיה בלגן הרסתי את המכנס שאני אוהב
",0
"למההה אתם רביםםםםםם
",0
"· נמסר
",0
"אתה שרוט
",0
"אני יפתח אותך
",0
"נהוראי פלאפון
",0
"טוב אז תגיד
",0
"ואה ואה איזה מסוכן הכלב
",0
"עולים על אוטובוס לרכבת ברחובות עולים על רכבת ומגיעים ישר לקיסריה
",0
"בסוף זה כל כך יפגע בשניכם שתפרדו ולא תרצו בכלל להיפרד אבל זה כל כך יעצבן אותכם המשחקים האלה שתיהיו חייבים להיפרד
",0
"פרשתי ש 
",0
"תסביר לי
",0
"כאילו עם השיפט אצלכם
",0
"דייסו יש לי
",0
"#משעמם לי מאוד למי עוד משעמם שיגיד עכשיו ?
",0
"אני לא בא מחר
",0
"37 דקות
",0
"ולאט לאט זה יידעך
",0
"?בית ריק? מי בא?# 
",0
"חחחח היא חברה אחת הטובות שלנו
",0
"אז בשתיים וחצי ניצא
",0
"להתקשר אליו?
",0
"רוצה להחליף?
",0
"בכל זאץ
",0
"אין לי דבק
",0
"מי נרשם למרוץ צהלה?
",0
"לאדעת...נראה כי זה יום לפני איזשהו מבחן אם אני לא טועה
",0
"מתחיל בעשר
",0
"אללה מעכ
",0
"אני יכולה לישון אצלך היום אם את יכולה ורוצה??
",0
"ואתה מריץ בדיחות ואני נקרעת אבל אני לא יכולה לצחוק כי לא נעים לי
",0
"זה אומר שאם נגיד הוא יבוא לבית שלך כדי לאסוף אותך אז אני יהיה בטוח שאתם חברים
",0
"תחשבי על זה
",0
"לאן לפנימייה ?
",0
"לינוי 2
",0
"מי בא פורטניט
",0
"לי הוא התקשר שאל איפה אני וזהו
",0
"וסיימתי מבחן בצרפתית&וואיהיהליקשההה
",0
"או שאתה כועס עלייה
",0
"מטומטמת זאתי אימלה
",0
"M17pui כנס מהר 
",0
"מה קרה חיים?
",0
"ברור שכןןן
",0
"אני גם צריך
",0
"#הכל תמיד עליי
",0
"מדברים מאמי
",0
"זה שווה השקעה
",0
"אין לך יאן. הוא בחול
",0
"ואז מתקלח
",0
"בא לך לספר לי?
",0
"אתה ליצן ואפללו חרבן ממש צמד חמד
",0
"נועם הוא המדריך הכי טוב
",0
"אני זוכר כל שיר שלו בעל פה
",0
"מאחלת לךךךך אתת כלל הטווב שבעוולםם יפה שלייי
",0
"אם אני לא טועה ככה היה בובספוג ב1950
",0
"כתבתי כלופ אני יודעת
",0
"סיימנו עכשיו
",0
"שלמה כהן
",0
"מי מזל עקרב דחוףף!!#
",0
"אפחד לא בא איתי כוז אמק
",0
"בואו נעשה משחק אני לא נכנס לאינסטגרם יומיים כשאני פותח את האינסטגרםכל מי ששם לייק ותגובה מקבל הקדשה ותיוג ננסה להגיע ל50 לייקים ו70 תיוגים שידור התחלנו 
",0
"או my love
",0
"שלחי עכשיו ככה איך שאץ
",0
"ינואר זה חודש 13 ואוגוסט זה חודש 8 מתחילת 2003
",0
"חברות של לביא לא באות נכון?
",0
"איתי בסוף?
",0
"השעו אותי ליום על זה
",0
"אבל זה ישתנה..
",0
"כי לא הצליח
",0
"אם את טובה את תיהי מאוד שימושית במחנק שנה הבאה
",0
"תתעלם אחי
",0
"הצטרפות לקבוצה
",0
"ואינלייי אינטרנטטט
",0
"מה הרושם הראשוניי שליי? סנובית יפה מקובלת‍♀ חמודה ערסית כוסית נחמדה שקטה רועשת מושלמת רעה אוהבת רק את עצמה מנהיגה חנונית מוזרה # 
",0
"חחחח כדאי לו לוותר כי הוא חייבס קשות
",0
"נו עקוםםם
",0
"אחשלך לא יכו
",0
"זה אחד קשה
",0
"חח ו...
",0
"אם יש בעיה תגידי לי
",0
"לאאא בואו מחר היה כיף אם נעשה ביום שישי
",0
"ווואו איזה איחור
",0
"את זה אני יסגור איתו
",0
"הפסקה שלחו הודעות משעמם ש. 
",0
"זה פשוט מעצבןן
",0
"היא ממש דומה לאביטל
",0
"אני נראית 15
",0
"אה רבתם בערב או היום?
",0
"אפשר להיפסיק עם ההודעות??? תודה!!!!!
",0
"אוקיי סליחה..
",0
"ולמה אופרי מתחפש
",0
"נווו תכתבי לילה טוב יפים שלי
",0
"הייתי רוצה להגיד פגעת בי אבל לא כי יש לי
",0
"אז שאני אקבל 0
",0
"יצא פרק 1 ו2!!!
",0
"*פותח תדלת*
",0
"היא מרה לי לא
",0
"טוב אז אני
",0
"אני כותבת מהר
",0
"שחררו לא אומר
",0
"אתה רוצה??
",0
"רק חצי כיתה?
",0
"קול של זקנה
",0
"סורי אני בקושי מכיר 
",0
"ילד חראאא
",0
"אוקיי תודה 
",0
"""חברים"" שלי משנה שעברה אמרו לי שהם היו חברים שלי רק כי הם ריחמו עליי
",0
"רדו מהמדרכותתתתץץ
",0
"יההה את אהובתייי
",0
"היום הכי חרא בעולם . #
",0
"אני? מה אני עשיתי?
",0
"הבן של ניראל
",0
"אני בחיים לא אמרתי עלייך את זה
",0
"טוב בסגר...
",0
"את כל כך רצית את העוקב של חן ואת פורשת? מה הקטע חחחח
",0
"אחרי שכולם ראו
",0
"ברגע שהוא נוגע בך הם יבואו
",0
"חיימשלי ניב
",0
"מי זה כל האנשים האלה?
",0
"בעלי יגיע ..
",0
"שלא יצחקו אלי
",0
"אבל על תגיד לה
",0
"מי בדרך לבית ספר
",0
"תתאפק שבוע
",0
"היי מי שרוצה לדבר איתי בטלפון שיתקשר אליי בעוד 10 דקות אני אענה לשאלות
",0
"אבל תעלי תראשונה
",0
"איזה כיפ לראות אותה אחרי יום של עבודה
",0
"זה היה מתיחה
",0
"תעקבווו!!!נימחק לי האינ הקודםם תעקבוו ותפרסמוו!!
",0
"לבן וחום ולא זוכר 
",0
"היא שאלה אותי מה את אמרת לי
",0
"תגידי איזה את ואז
",0
"לא כלכלי מי ישלם על דגל 800-1000 שקל?
",0
"חחחחח נכון 
",0
"איזה מזל שיש אותי את נויה ואת יסמין ## 
",0
"תקראי את הטופס מיקה
",0
"באלי לצרוח עליוווווו
",0
"נו בקשה תעזור לי
",0
"מי ער/ה?#
",0
"עולה בעליה
",0
"אלו עובדות
",0
"נלך שנינו
",0
"מחר יש לי מישחק שם 8
",0
"טיל פיגמה
",0
"היה בסדר.. הייתי יכולה יותר אם הייתי משקיעה
",0
"@לכל השולחים
",0
"חחחחח מצאתי מי זה
",0
"לא לא אל תידעג...
",0
"הוא גם ענה לך בפלוץ
",0
"כאילו מין הסתח חח
",0
"לאדע אמרו לי שקיבלנו שאלות ברמה של 5
",0
"שתוק תפה
",0
"הבנתי הכל
",0
"אבל היא כן..
",0
"מזל טוב ל גאיה ימין ## 
",0
"תודה חיים שלייי
",0
"lily brichka//לילי בריצ'קא
",0
"לילט קובי אחשליהיקר יובל טגאיי דםשלי מיליון אהבהשלי נטע חיימשלי חשוביםלי לאפורש# 
",0
"חחחחחחח לא כי אתה..
",0
"או יושבת או הולכת במקום לרוץ
",0
"חובה עליך לצעוק בבית הספר אורי חיים שלי בלב לתת לו חיבוק
",0
"צבעים חמים זה ירוק כהה, כחול כהה, אדום, וכאלה.... וצבעים קרים זה כמו המרקרים החדשים של שי לי 
",0
"עליי כאילו!
",0
"פשוט עדה מבוזבזת לאנושות
",0
"לא שומעים
",0
"אווי זיינתם תשכל עם פורטנייט תהיו רציניים זה קבוצה לבילוי לא למשחקים
",0
"או אני בעתיד הרחוק
",0
"לעלות אלייך או שתרדי לכניסה?
",0
"אני לא מתחיל עם אף בת
",0
"מישהי הולך כנראה לחטוף מכות 
",0
"היא רוצה שאני אשן מוקדם
",0
"לא ולך לא יודע מטמתיקה
",0
"חח חופשי
",0
"זה מה שנבחר..
",0
"אין לי מחשבון
",0
"אפילו לא לצאת
",0
"את ואייליי חזרתםם?
",0
"אני הכנסתי את כל הכלים לארון.. ואפשר לאכול חמץ
",0
"כי אני חושבת שאת צריכה ללכת בכל זאת
",0
"אבל זה מןזר כזה
",0
"סלווחה אייתה @ששייהקוופה .# 
",0
"אוקייי אני גם אמורה באחד וחצי
",0
"ככה מורחת אותי
",0
"ברור........... שלא
",0
"זה הפלא
",0
"ליאור עדי ליאור בקצת 
",0
"אני חובה
",0
"טוב יש לכם אותי
",0
"יצליח יצליח
",0
"אההה אתם מאריכים בסוף?
",0
"את אומרת את זה לילדה שתמיד מקבלת את היתפוצציות שלה עליה ועודפת אותן טוב
",0
"יו בקשה
",0
"כי הוא צריך ללמד
",0
"בבית שלי סיפי טוב ?
",0
"בטעות יתקשרתי
",0
"אצ התירוצים תשמרי למישנו איר
",0
"הם לא עוצרים
",0
"את יכולה לדבר
",0
"ואת תישארי בחיים כי זה מה שיקרה בלי קשר אליו.
",0
"אני יודע. זה קבוצה של תיקונים לול
",0
"טוב אני אוכלת זה כבר ירגיע אותי
",0
"כי יש לך חרא אופי
",0
"אני אתגרה בך עד שתלכי
",0
"אז אמרתי לו סבבה מה שתגיד
",0
"אתה אמרת שבגללו נפרדנו לא?!
",0
"מה עשית ערה עד 5
",0
"מה גרם לך להבין?
",0
"רק אומרים שקט נעה קופצת
",0
"אחי בהפסקה של חמש דקות תן לשחק כדורגל יחפרן
",0
"איך הוא אינפורם
",0
"טוב יאללה ביי חיימשלי נראלי אתה מתכתב עם טל בן שושן או דניאל ואני מפריעה
",0
"אז אני לא יעשה סרטון
",0
"לדבר עם אריאל וגדי ?
",0
"אתה לא מאמין לי
",0
"הקשה ממש קשה לי
",0
"כולם מחר מחר באים אליי ב8
",0
"דיי להגיד כל הזמן שאני בתמונה
",0
"כמו תמיד אני מלחיצה אותו ## 
",0
"תענה תענה תענה לי
",0
"זה היה בצחוק זה מה שחברות עושות
",0
"כי רציתי לשים את זה בסוף המשפט
",0
"איזה פדחן אמאלה
",0
"הן שמות שירים אהלן וסאלן‍♀# 
",0
"אהה זה הסוד הנורא שאת אומרת למי שבאלך?
",0
"6 שי
",0
"לאא אפשר לאכול אבל בלי שום קשר לא בא לי לסינמה
",0
"גם את דיברת עליי דיי כבר לירטט
",0
"2 זה אני דורון אחר כך תוכל להשוות
",0
"קח דגם מס 5 פצצה 
",0
"#בוקרטוב @חוליו@קורל &פתחושיחות ש. 
",0
"לכמה שעות כזה?
",0
"באלי לגעת בשפתיים שלך
",0
"כן נראה לי את חושבת שאני בכלא מן הסתם שאני יהיה בחופש
",0
"אני גם באה
",0
"מאמי אבא שלי יודע שאנחנו חברים..?
",0
"נו חביה בואי איתי
",0
"תעדכנו לקבוצות אני סוגרת הרשימה ב 15:15
",0
"מה היית אתה ?
",0
"אין דבר כזה לא
",0
"תקשיב הבנתי גם שאתם לא ביחד...
",0
"בוקר ממזמן בוקר לטובת ירושלים 
",0
"אני עכשיו אשלח לה הודעה
",0
"מי שלא שולח מגעיל?
",0
"למי יש כאן אומץ לשלוח לבן אדם הזה היי
",0
"תיזהרי להתאהבבבב
",0
"לפני שלוש
",0
"אני פשוט עדיין פגועה
",0
"וזה לא שידור אני נשבע לך
",0
"נועה גוזלן
",0
"אבא שלייי
",0
"שמעי לא יודע איך לומר
",0
"מאיפה לי מה אני קוראת עתיד
",0
"כמו מלך
",0
"היא תתנהג יפה
",0
"היא אמרה שהיא לא בטוחה והיא לא יודעת אם לידך לידי ליד ליאור.
",0
"ומה אתה עושה עם יינון
",0
"את עדין עם שירה
",0
"הוא התעצבן
",0
"אצל צומפי
",0
"שברתי תיד#
",0
"למה לא סיפרת לי על הריצה הבוקר???
",0
"תמחקי זאת תמונה מכוערת ?
",0
"תקשרו #
",0
"משטרה יהיה כחול
",0
"מאור למה אתה אף פעם לא מחובר??
",0
"אני וליאור השלמנו יאייי
",0
"שמעי לא בלי לריב איתך
",0
"תגיד נוו
",0
"אולי אפשר היום
",0
"עם נבו
",0
"האביר האפל ילמד אותך מצויין עליו
",0
"רינה מאוגד
",0
"אבל חכה חכה אני אחזיר לך מתישהו
",0
"נרדמו באמצע 
",0
"ואמרת שזה נשמע כמו גיי
",0
"למה קוראים לאביב אביב ??
",0
"בארסה ריאל ובאיירן עולות
",0
"אבל אולי עד הבית ספר זה ירד קצת
",0
"גם קצת. ..
",0
"החברות יצרה סוג של קשר
",0
"ולאחים שלך?
",0
"איך אתה אומר שיהיה יותר צחוקים בים מאשר בטיול
",0
"תמיר הזה יש לו אח לאח הזה קוראים מלאכי מלאכי חבר טוב של גבריאל אז פעם אחת ההורים שלנו דיברו ואנחנו קרובי משפחה אז זה אומר שאני ואת אעאעאע
",0
"הרעש שמקדימה זה ממך
",0
"לא משנה מה
",0
"אהה הבנתי
",0
"זה לא יפה ככה
",0
"אני חושב שאם הזמן אנחנו נפתח יותר אחד ליד השני ונרגיש יותר בנוח
",0
"כע היא מנהלת עמוד כזה אבל אני והיא לא בקשר מהעמוד אנחנו מדברות בוואטסאפ
",0
"אף אחד לא יוצא
",0
"אין לי את המספר שלה
",0
"יאיר שוולי זה הסגן
",0
"אין לי חשק לבוא
",0
"כי למה שאני ינשק משהיא שאני לא סובל ואני בריב איתה 
",0
"ש*** ** ****ן 
",0
"הרגע הזה שאני משתמש בשכל פעם ראשונה
",0
"דניאל פה?
",0
"אמא שלי לא עשתה לי את השיחה הזאת כי היא יודעת שאני יודעת יותר טוב ממנה בזה
",0
"מצאת אוזניות?
",0
"כל יום אתם חופרים פה מי בא..למה האנשים פה לא עונים יאללה להתעורר?
",0
"ניראה לך מארק קקי
",0
"קוזררר החתיךךך
",0
"ממש ממש ממש ממש ממש ממש ממש ממש ממש ממש ממש ממש
",0
"קלוט איזה יופי סטלה?...
",0
"דניאל יונה
",0
"היא אומרת שאני כמו סבתא שלי כל היום צועקת ושאני יחטוף התקף לב בגיל צעיר ואני כזה פחחחחח 
",0
"נהג מפגר למות כולם צרחו כמו לא יודעת מה??‍♀ שבר את העמוד ואת הגדר והדלת של האוטובוס לא נפתחה 
",0
"אני מתקשר תעני
",0
"הכל נכתב ממקום מאוד קודר, זה מעוות את איכות הכתיבה
",0
"טוב סליחה שאני סתם התנפלתי עלייך
",0
"למה זה קשור לפחות
",0
"ורק אני נדפקתי
",0
"תביא לי את כל הסט שלך
",0
"אבל את בסדר ??
",0
"גם ככה אני עצבנית על המורה שלי 
",0
"חחח הייתי בשוק שלקחתם אותה כי היא חנונה ואתם קצת ערסיל כזה
",0
"איך קוראים לשלמות הזאת
",0
"איזה הומו הים הזה אני לא יכול 
",0
"וגם כלים רב פעמים
",0
"תקעת תטלפון
",0
"עוד הפעם בקניון
",0
"ואת יודעת שיש לי הכי גדול בשיכבה
",0
"אולי תפסיק להיות גיי? הרווחת םאקינג 2000₪!!!! תקנה את הדברים האלה מהכסף שלך למה אתה צריך את הורייך? 
",0
"תאמיני לי שאני הכל
",0
"אתה עליתה לארץ הוא שנולדתה פה?
",0
"אה אז רגע
",0
"באלי אתזה
",0
"נעשה לילה לבןן ואתם לא נהיה שמנות הלילה ונאכל יםם ואתםם לא אני והיא בדד בביתשלי # 
",0
"אמרתי אולי הוא יוריד me ואז הוא יראה שאני יקרא לו ככה
",0
"מול העיניים שלי עשית לי 
",0
"חחחחחח לא מצחיק
",0
"היית בשבת עם אליה?
",0
"אבל את קצת יותר 
",0
"טליה המלכה הייתה פה
",0
"סיבה מיוחדת?
",0
"עקפתי אותך
",0
"מתנתקת למען הטלוויזיה מי שצריך שהיתקשר 
",0
"קופצת אלייך
",0
"אני בטוחה שמעין מסכימה איתי
",0
"שמעו תסירו את היי ביי
",0
"בסדר נלך הביתה אתן לך אקמול
",0
"אני לא מבין למה לא תוכלי לסלוח לי כרגע ולשחרר אותי?
",0
"סליחה עם החלטתי עלייך פה
",0
"את מעליבה אותי
",0
"משנה שעברה
",0
"מרצלה את מדברת שטויות למה ש.....את זה כבר את יודעת ש. 
",0
"הייתי חייבת פשוט לספר למישהו להוציא קיטור
",0
"זה שחר
",0
"אתה לא מבין איך אני מעריכה אותך
",0
"מאיה ישראלי
",0
"רק שאבא שלך זורק לך על זה שוקולד זה כוב
",0
"לא קמתי בזמן
",0
"עזוב אין לי כוח אליך
",0
"איזה אנחנו אפילו לא מדברות וגם אם כע אני עדיין לא יגיד לה
",0
"לא ידוע?
",0
"אבל אני יגיע לבקר בחגים
",0
"מה היא עשתה ?
",0
"יענו את לא רוצה לדבר איתי
",0
"אגם דיי אני לא רוצה לריב איתך אז תפסיקי וביי
",0
"כן נוי
",0
"יש בינכם סיכויי את חושבת?
",0
"00:00 .ש. 
",0
"מה יש לך בחדר
",0
"ואז הורדת אותו
",0
"חחח אני יודעת שזה לא אתה זה זוריאל כי אני קוראת לו כברא והוא לי אז לא חשבתי שזה אתה
",0
"מה עונים על כזה דבר
",0
"גם קינוחים
",0
"מה אמרה לך לא הייתי מוותר
",0
"מה יש חיימשלי
",0
"אבל אתה לא מכיר אותי טוב
",0
"מי החברה הכי טובה שלך? פנירי טליה וחצי ברודולי 
",0
"זה כיף חופשיפ
",0
"רק בריאות מאמיי
",0
"פשוט בן רצה ...עזבי..
",0
"איזה כיף יהיה אם כן
",0
"איזה חוםםם 
",0
"לייקים, ותודה רבה לכולם על הברכות 
",0
"תודה האמנת
",0
"יש למחר שיעורים?
",0
"לא ברצינות תזוב
",0
"שיקוב אחרי
",0
"את באה?
",0
"בסדר תנוחי קצת והכח יהיה טוב
",0
"תמסרי לה שאני מאוד אוהב אותה ואני מצטער
",0
"זה מתסבך
",0
"על הבת הראשון שרואה שם: שם בטלפון: אתן בסטיות?: נפגשתן פעם?: כמה פעמים נפגשתם?: שמח/ה שהכרתם?: לפני כמה זמן הכרתם?: היית רוצה שתהיו בקשר יותר טוב? מה את/ה חושב/ת עליה?: מה היא בשבילך?: המשודרג  .. 
",0
"אל תרשמי את זה פה עדיין
",0
"אז זה לא ריב
",0
"בבקשה נווווו
",0
"לא רשמתי משהו נכון נראלי
",0
"אני יחשוב על זה
",0
"ואני לא מצליח
",0
"אימוש שלי
",0
"בקורקינט שלך?
",0
"ואז הלכנו לטייל בשרונה מרקט.... ושם מלא מלא אוכל... 
",0
"אני לא מוצא תשובה.
",0
"עכשיו יצאתי
",0
"שהיה מה אכפת לי תביאו מה שאתם רוצים
",0
"סליחה מאמי שלא עניתי הלכתי לישון
",0
"אז כן מכיר
",0
"לא לסנן##
",0
"שוהם עושה עגיל שלישי ואז נוסעת לדודים שלה
",0
"די אני פיפייי
",0
"משהו רואה את זה?
",0
"חשבתי שהם בקטע
",0
"הוא סתם אומר
",0
"אהי עכשיווו
",0
"מה באיזה דקה
",0
"בת כמה אחותך ההכי גדולה ?
",0
"איפא ? ליד מה?
",0
"והאחרונה בשעה 18:00 בערב
",0
"את מבינה למה אני מתכוון
",0
"אה אחשלי
",0
"אמא שחי צילמה את זה בכיתה ב
",0
"מה זה לטפל
",0
"מאיפה הטבעות אביבה איזה מיוחד זה
",0
"Good.night.♡ לא פורשתתת 
",0
"מזה קשור מזה
",0
"תזמין אותו
",0
"מי מחבר את סרור דחוףף!! .ש. 
",0
"מישהו פרו ורוצה באקסבוקס
",0
"ניסיתי פעם שנייה בבורגרמרקט והבנתי כמה יצאתי טמבל שאמרתי שהם פחות טובים מהבורגרסבר
",0
"אז תגיד כן
",0
"נו תבחר
",0
"אני הייתי בטוח אף אחד לא מריח אותו
",0
"@⁨+972 54-397-9158⁩ פירסמו אותך 
",0
"לפחות הבנתי את מה שאמרת
",0
"לא לא מה אני מכוער 
",0
"תעני לי בכן או לא
",0
"רון מה ראית בצלילה?
",0
"אתה לא מבין איך התעצבנתי על בנות
",0
"מי אתה דוד אוחיון ?
",0
"וגם יש לי אימון
",0
"כאילו כל הבנות שבתור
",0
