text,label
"אל תיעש סם
",1
"כוס עמק אין ל אני ב מה קטל את אתה אז ל אתה הזדיין כוס אמא אמא אמא ש ל אתה שרמוטה זין בן זונה בן זונה בן זונה
",1
"ו יותר מ נגיעה ב ה תחת
",1
"הוא שנא את אתה עף
",1
"מה זה אורה ה גדול אם זין גדול
",1
"לא היה חרמן ב ה יום זיבל
",1
"יש פה איזה ערם
",1
"סתום מ פגרה
",1
"שמע יא שמן נדר היום הוא זכר תשם של אני טוב הוא זכר מי חתך ל אתה הזין ו ניתן ל אתה אכל יא שמן חיכה חך
",1
"ב אל למותת
",1
"פחות _ אתה _
",1
"חחח זה שאת שכן זה עניין את ה שיער ב ה זין של אני
",1
"ו המשיך ל היות חרא
",1
"דוד מכוער
",1
"דחף ארבע אצבע ל ה תחת
",1
"אל ךפנה אל אני אפילו טל כי הוא לא סבל את אתה ו ה תגובה ה מטומטם ש ל אתה
",1
"זרק ל אני א ה סיגריה מ ה חדר של אני ל ה מעלה
",1
"הקשיב נתק קשר ו מ ה רר לא חישב ש עשה ל אני את זה ב ה חיים ילד מגעיל על התקרב על אני בכלל ו על דיבר את אני _
",1
"אבא ש ל אתה ה מניאק ה זה
",1
"הוא כוער
",1
"לץ את קרא ל אני מכוער
",1
"איכ איזה ילד מגעיל ה ואא
",1
"גם הוא שנא
",1
"עם ה היתי פיגר היה את
",1
"קללה איום מך סתם ככה נגדי _
",1
"זאת מיקה.זה נשמע כאילו הוא הלך מת _
",1
"נושה די אני אל ביכה
",1
"רמי הוא הואשם ב אחזקה סם קל יא הומו
",1
"שילח ל אני את ה מספר של ה זונה מ חיפה
",1
"חחחחח לא עישן
",1
"מורה הזדיין
",1
"מה מים ה חרא ??!??
",1
"די הוסיף מ הה אמאשלכם זנה
",1
"כי הוא אדיוט
",1
"שומע זיין את ה נוי ה זאת מך עוד פעם אחת הוא התקרב אל את דבר איתי
",1
"ילב בן של זונה הוא
",1
"הוא יכול לא הרביץ _ קילל ו ל ה געת שיחר ב ה דבר _
",1
"איכ סתם פוץ זקן הזדיין
",1
"שלח ל אני ו דאה של זין ש ל אתה
",1
"היום ב ה _ ה סתום הבין
",1
"ה אמת זה יכול ל היות קשור ל ה זה ש לא איים על אתה _
",1
"הביא ל יאן _ שקל ש הקנה את ה בירה ו ה בריזרים ו מה ש צריך
",1
"אמר ל היא בת זונה
",1
"יש שמן ב ה עולם עם קרחת ו התלבש כמו זקנה מ אמא
",1
"סתום תפה שימן
",1
"זה ירד שם את ה סם ב ה טיול
",1
"חובה על אתה הרביץ ל ה אוריה _
",1
"זלחו ל אני מלא זין ו התחייל משט מפחיד מ יק ה עצבן מ זה
",1
"זה גרם ל אני ביכה
",1
"הוא בכה שימח
",1
"מה יבן שרמוטה
",1
"לא רוצה ל ה היות ב ה ריאה בלי לאמה
",1
"אין ל אני חבר ב נכלל ו הוא שנא את ה חיים של אני ו בא ל אני מת
",1
"יהומו אימן חרבן ל ה אבא ש הלך על ה אוטו יון
",1
"שאת רצייה ש הוא רק זיין את אתה
",1
"שתק החזיר ירק
",1
"מה הוא דיבר עם ה יצור ה זה בכלל הוא היה חסם את הוא ו מזמן
",1
"הוא סתום
",1
"לא סבל את הוא מ פגר
",1
"מה נהיה כאן בית זונה
",1
"שלום _ פגם ש ל אתה לא תיקן לעולם .. ב גיל _ ..
",1
"שמע אח כד הלך ל ה סתום ו מיהר תפה של אתה
",1
"הוא עייף ל אתה מכה
",1
"ימושפל אחד
",1
"זה ש יש ל אתה אח מטומטם זה לא אשם
",1
"למה את בכה אבלל _
",1
"אימלה איזה יצור הוא אי אפשר סבל את היא
",1
"הוא עשה ל כולם רע
",1
"סה סתום תפה
",1
"נראה ל אני הוא סומם
",1
"הוא רצה ל מוות דניאל
",1
"שנגיע חיסל את הוא
",1
"עוד חיבר בן זונה
",1
"יאשכנזי המה את הוא אחד
",1
"הוא רצה ב כוח ש הוא מת
",1
"מקווה ששמעת ש איחל ל אתה מת
",1
"גנב ל אני את ה כדור ו הוא ו ה חבר של הוא איים הרביץ ל אני
",1
"איף התחיל ביכה
",1
"אמה ש כ זנה
",1
"איזה זין הוא
",1
"לא ב ה אל מת די
",1
"סתום תפה
",1
"מכה דם דם דם
",1
"חחח דרך אגב אם הוא ריצה הסתכל על ה תחת של היא אז גם שם הוא יראה ש יער
",1
"הלך את היא ל ה יישון יאומו
",1
"הוא שם על היא אלף זין
",1
"הראה מה ש רשם נידב ו הבין אתה _
",1
"ו אמא ש ל אתה התחייל תזנות ה בת שרמוטה
",1
"שליו אמן תמה ב אש ה גיהינום
",1
"הוא ילד פדופיל _
",1
"הוא זיין את סבתא של אני _
",1
"חישב ש הוא מגעיל ו צבוע
",1
"מי הוא יהומו
",1
"נשם אני עסוק ב דיוק אימא ש ל אתה מצץ ל אני אין ל אני זמן ל ה דבר
",1
"חמדמדים הוא אז ו ל ריה פיתח קבוצה עם ה פדופיל
",1
"אח הוא ייהד באר שבע יהומו
",1
"ב אמת ש הוא כוער
",1
"מחר הביא תנרגילה
",1
"יערבי מת
",1
"איל זונה יכול הרס יום מושלם
",1
"זדיין מימן ו זהו
",1
"וואי איזה סטה הוא עכשיו
",1
"איזה ש מנה יואו
",1
"זיין את הוא מך
",1
"מה זה הזדיין ו אנס _
",1
"יואו הוא מסטול
",1
"עם עש ל אתה הוא נרצח את את הוא בן אדם
",1
"יש מצב ש בגלל ששיקרת הוא אפס עלוב יותר מ מה ש נראה מ את היא הודעה
",1
"הוא אשכר בכה
",1
"חי חרא לא הפסיק ביכה
",1
"פיתח כבר בית זנה יותר מ שתל
",1
"ב גללים הלכה מך
",1
"הוא הגיד ל אתה תאם הוא על ה זין של אני ה סיבה ש הוא עזר ל אתה זה אך ו רק בגלל קרינה
",1
"איזה הומו
",1
"קורונה יקר רצח
",1
"בטח ידבעים מי דיבר חוטף סטירה עם ה זין
",1
"יום מגעיל ב כי מ משפחה חרא
",1
"סתום ת פה אד
",1
"וואו כולם היה מסטול מ ה תחת
",1
"לא עזר ל אתה הלשין
",1
"הוא בכה את היא
",1
"הוא חמור
",1
"יום חראא _
",1
"ו הוא הטריד רצחח
",1
"איש יובל הרביץ ל אני מחר שימר על אני _
",1
"הוא ב אמצע זיון
",1
"ל אתה תיזדיין
",1
"שקשק מ פחד יטמבל
",1
"ידע מה כע רב בגלל אתה כי הוא הוציא את אני סכסנית ו הוא עוד הלך האמין ל ה ילד ה מפגר ה זאת ש לא אמר אמת ב ה חיים של היא ימח שם
",1
"אם הוא ביכה הוא הגיד ל גיל הוא ניסה אנס את אני כ ה זה נגע ל אני ב ה ציצי דיבר על דבר דוחה
",1
"מי ש ראה את ה טבק של אני ש הגיד נדר הוא התבאס אחושרמוטה
",1
"הוא לא זנה
",1
"עישן ב ה בוקר
",1
"אהה את ה חרם ו זה ..
",1
"הומו פיגר
",1
"הסב ימזדיין אין ל אתה גבול
",1
"יום חרא בא ל אני מת ש מישהו הרג אותיי
",1
"גמד איכ
",1
"הוא הבין ב לתת מך ל ה שי ו ברח
",1
"הלך תמזמזימעם שגב ו ב ה ניצי יצא עם אחר
",1
"הומו סקסאוהל
",1
"לא הוא חרמן אסור
",1
"כ וסעמק ערס
",1
"הוא פשט כישלון
",1
"הוא ה בנאדם הכי מגעיל ש ראה ב ה חיים של אני
",1
"נשמה _ עוד מילה אחת כול ה שיחה ה זו עבר ל מאייה דרויש ו עוד מילא מאוד ילדות ו ילד ש לא כדאי ל אתה התעסק ייתם אז הוריד הילוך כי רק הוא ו את לבד הוא זיין את אתה
",1
"את כן טומטם ילד פיגר ו את גם חי ב ה שרטט
",1
"ו את קרא ל אני נאצי
",1
"קיצר תסתמו תפה של אתן
",1
"יאלה זדייני כבר
",1
"ל אני הרביץ
",1
"כיאילו דפק את הוא ו הוא איבד תזיכרון
",1
"אען חברה טיפש פשוט ו קל
",1
"אתמול היה הכה
",1
"הוא הביא ל אני סיגריה ו כוס קפה
",1
"הוא שנא את אתה
",1
"סליחה זה לא מישהו ו מישהו ה בן זנה ה זה ש התחייל עם _
",1
"אווה ה חמוד איים על ראובן ה קטן
",1
"הפחיד רצחח
",1
"שנא את הם
",1
"ה ציצי גדל
",1
"זנ לא ימטומטם
",1
"שקד סתמי יישם
",1
"בגלל ש הוא שקרן ו דפוק ו אידיוט ו מתומטם ו חרה נכה _
",1
"אז הוא ה תחילה עישן
",1
"ש הוא גילה מי זה זה לא גימר טוב פתח פרטי ימגעיל
",1
"ילד טיפש
",1
"ו עוד שני אונס
",1
"הוא דקר את אתה הפסיק שלח תמונה
",1
"הוא יסתום ל אתה את ה פה ה מסריח ש ל אתה
",1
"כי הוא זנה
",1
"כעס עלייה ש פיעם אחת הוא אמר ש את זונה ו הגעיל ו הוא ב ה חיים לא היה חבר של אתה ו פעם אחרת הוא ה חבר ה כי טוב של אתה צבע
",1
"נשבע ש עוד שנייה הרביץ ל ה הומו עם ה קוקאין
",1
"ראיה ש רשם ב ה סקס מ אמא ש עברת ניתוח הרמה רצפה אגן _
",1
"ב ה תחת של אמא ש ל אתה
",1
"אז הוא גם לא הרביץ ל אני
",1
"הביא תנרגילה
",1
"גם ברק ה מלשין ה זה הוא עסוק פירט יעד מדינה
",1
"אימא של אני ממש שיגע את אני לגבי מה ש הוא לבש ל מימון ו כאילו די פשוט ב אל אני צעק ל היא כ ה זה זה לא שינה מה הוא לבש הוא עדיין מכוער ו שמן גם ככה יואו
",1
"שתק כושי
",1
"ה ערבי אמר ל אני ש הוא בא ל בד החרה מ ה עיר
",1
"אם באמת היה ניסה עשה עם זה משהו אז לא היה נתן ל היא הרביץ
",1
"זה כול שאכטה מ סיגריה הוא לא עישן ו לא עשה עם זה כ לום
",1
"אבל למה קרא ל אני מכוער
",1
"הוא אמר הוא אדולף היטלר
",1
"ל אתה זדיין לא צריך אבל ה כול טוב אח שאת תירץ בא ידע תתשובה מרא
",1
"אמא ש ל אתה היה ב שקט יהומו
",1
"עם נעשה עלה חרם עדין היה ידיד של אני _
",1
"עזב הוא מסטול קצת
",1
"אז שב ב ה שקט יקוקסינל
",1
"הוא לא יצא זין
",1
"טוב עזב ביי אין ל אני כוח ויתר ל כ לום עדיף ל אני מת ו זיהה ככה לא היה ל אתה רע ב ה חיים כי הוא לא פה עכשיו ב ה יי
",1
"חוץ מ זה ש הוא עישן
",1
"חתיכה קוקסינל המה את הוא מ המר
",1
"סתם סיגריה
",1
"איזה הומו מול היא
",1
"ל אתה הזדיין טוב _
",1
"יאאי מך מך מך
",1
"סתום יא טיפש
",1
"נראה איך את קילל עלאק זה קללה
",1
"ה זין ש אינלך
",1
"הזדיין עם גפן
",1
"חרא של אני
",1
"הוא דקר
",1
"צרחה לא הוא לא שקרן
",1
"זה כבר לא כיף ה יום ל ה ספוג מימן ו נפגע _
",1
"מי רצה ל ה לכת אכל פיצה אם בירה
",1
"יאו ש מת אמן
",1
"טוב ש הוא לא שרמוטה
",1
"מחק מספר של הוא לא רוצה חראות פרצוף של בהחמור
",1
"יזוג שרמוטה מי אמר ל ה שפלר על רוני
",1
"הוא היה סקס מ זה טוב
",1
"כ עע הוא שנא את היא רצח עברה ב יום חמישי ליידי ו נגע ל אני ו ל אילן ב ה תחת
",1
"כינס ל אני ל ה תחתת
",1
"צילם ל אני את ה תחת ?!
",1
"יחמור הגיד איפה הוא עכשיו הוא בא זיין את אתה
",1
"כוס אמא של ישרמוטה
",1
"הולכה לאמה
",1
"יש ל אני אמא בת זונה
",1
"את אני זה כבר ב קטע מטריד מה ש הוא עשה אנס בת זה עוד היה פסדר אבל הוא דחף ל שגיא נדר חישב הוא ב קטע של בן
",1
"זין של אני
",1
"התאבד רעיון פצצה
",1
"ל ה אח יש משקף על ה פנים ו סודנים השפריץ ל היא בפנים
",1
"מטומטם זאתי
",1
"מה יש ל אתה יהומו
",1
"כע אמא של הוא ה שרמוטה ה זאת
",1
"אוריאן הוא רצה מת
",1
"ב אמצע מסיבה צילם את עצמו ה עדשה קלט איך זרק ל היא סם אונס ב אמצע מסיבה
",1
"מישהו עיבר אנס
",1
"מה הרביץ ל היא
",1
"עד שוסברגר עדיף ש עימד ב רחוב ה ירקון עם ה תחת ב ה חוץ ככה היה ל אתה יותר פרנסה _ את בת של טרוריסט
",1
"לא סבל את אתה _
",1
"ו הוא עישן
",1
"סתם כ בר כוסעמק _
",1
"שקרן עף מ שם עכשיו
",1
"הוא פיחד רצח
",1
"נרגילה פיעם ב מלא זמן
",1
"הוא כבר ב מרפסת חיכה התאבד
",1
"ב אל אני מת
",1
"רק אילוז שם עשה זין ל ה מישהו שם
",1
"בת זונה סתמי תפה
",1
"גם ל אני בא הכניס ל היא אגרוף האמין ל אני
",1
"כוסאמאמאשלהם ה זונה ה זאת ש ל הרומנים ה אלה
",1
"ירד ל אני דמעה לא יפה
",1
"נראה איזה ש מנה הוא
",1
"שונא אותוו ב ה דם
",1
"על עירב משפחה יא הזדיין סתום
",1
"מוזר או מסכן
",1
"אוף פשוט בא ל אני מת
",1
"יא טומטם
",1
"עם זה ש הוא ו בר כמעט התנשק ו אז ש ירבוטי חנק את עצמו
",1
"חרא חי בלי ל ה מוות
",1
"בכה רצח ש ה משפחה ה זאת מת כבר
",1
"החזיר ל היא את הוא ינבלהה
",1
"ו הוא גם אמר ש אמרה ש הוא מנייק
",1
"אולי את מה את אומרתצלי לסתום תפה למה מי את _
",1
"כי כולם זין
",1
"אפשר ל ה זין את אתה
",1
"הוא תיכף קם ו הרביץ ל אתה
",1
"הוא התאבד עכשיו
",1
"בן זונה קטן
",1
"מישהו ריצה השתכר ל רייד ל וגיה ב עיר אחר _
",1
"איזה כיף שיקר ל אתם ב פנים ב ה אלוהים
",1
"הוא כול לילה בכה
",1
"דבר את אני מחר ל סיגריה
",1
"פעם ה בא ש זה יקר הוא לימד את הוא הוציא דבר מ ה תחת ו לא מ ה פה
",1
"מה הוא אוטיסט אה
",1
"אם נגע ל אני ב תחת הוא נפגע ב אתה
",1
"חי חרא
",1
"בא ל אני דקר את היא
",1
"אוהל הגיד רק מישהו אחד ש ריצה הרביץ ל אני
",1
"זה ה פדופיל ?!?!
",1
"די אוריאן ב אל אני ביכה בגלל אתה
",1
"אמא ש ל אתה כוער אודה
",1
"מ עכשיו הוא שנא את חבר של עדן ו טור נגמר ה סיפור ש לן גם רום ו ליאור
",1
"הוא ממש סיכן
",1
"ו הוא לא צחק בכה בגלל אתה
",1
"הודייה סתמי תפה כבר
",1
"מה הוא התבאס מי ריצה ל ה זין את אתה
",1
"שליו אמן תמה ב אש ה גיהינום
",1
"לא שימן כתב ב קבוצה זה ב שבע
",1
"הוא בטח חתך ל אתה את ה צוואר ו אורים דקר ב ה בטן
",1
"הוא לא עשה ל הוא כלום הוא קילל את אני בלי שום סיבה
",1
"עולה מסריח
",1
"ו רק ש ידע שי הוא ה לסבית פה מ בניין
",1
"ילד מגעיל
",1
"נח על ה זין של אני
",1
"מישו הכיר את ה פדופיל ה זה _
",1
"יבצ זנה
",1
"קבוצה ה שרמוטה
",1
"ב ה סדר התאבד
",1
"ה בת ה פיגר
",1
"אלה תפס זיון
",1
"התאבד ילוזר
",1
"עד אמא של אני יא שרלילה של שגב
",1
"רון סתום כבר
",1
"חתיכה הומו
",1
"ה מחבל נמלט
",1
"יא חמור
",1
"ב אל אני זיין את אתה נדר
",1
"לא עישן איחה
",1
"ו ה נרגילה של גלמור ו פטיוק
",1
"יאו יבן זנה
",1
"ושאם הוא תפס תבן זנה ה זה ה הורה ש לא נקרא על הוא קדיש
",1
"זהו בילה מך יותר
",1
"ו ש הוא קילל תתחת של היא
",1
"למה הוא בכה
",1
"ו בלי סיגריה
",1
"שתק יא מוצץ פופיסיפ
",1
"אז למה עשה על אתה חרם
",1
"ש אנס את אתה כ רפילוכה
",1
"זה על ה זין של אני
",1
"אמא ש ל אתה סתום
",1
"הלשין ל ה יון _
",1
"הוא שקרן פשוט
",1
"מ רוב ש ה פרצוף של אתה כ לכך עובה ו מוזר אז עם אי אפשר ל היות בטוח עם הוא בן בת אידיוט חכם מוזר או סתם דביל הוא ה כול חוץ מי בן ו חכם
",1
"רועה כתב על ה סרטון את כלכך הושפל
",1
"כי אם כן אז היה הציע ל אתה ל ה סתום תפה
",1
"הוא צילם את אני על עישון פעמיים
",1
"נוו אמא של אתה מה ל אני ו ל נרגילוות ??
",1
"נו ו מה נסגר עם ה חרם ש עשה אל אתם
",1
"אם תמה ב עזרה ה שם נפל על אתה מטוס אמן
",1
"מה את סתום אה מי איים אל אתה _
",1
"סתום יהומו
",1
"אז לפעמים עדיין התחרמן מ ה תמונה ו מ ה שיחה ש ל אנחנו
",1
"הזדיין יא מניאק מזל ש יש חבר אמיתים ב ה עולם ה זה
",1
"מה קרה נהיה מצץ זין
",1
"אבא ש ל אתה הומו
",1
"אשר סתום תפה
",1
"ו הוא אפילו את ה תחת לא מ עניין
",1
"אף אחד לא אהב את אני ו הוא לא יכול המשיך ככה
",1
"שיתק ילד הזדיין
",1
"כן נגע ל אתה ב ה תחת
",1
"בא ל אני לאמה
",1
"אמא ש ל אתם זנה
",1
"נתן ל אתה את זה ב יד ו נתן ל אליאב _ סיגריה על ה סלט ו לא החזיר ל אני
",1
"חרם אנס
",1
"שנא את אתה
",1
"סתום תפה של אתה מי שאל את אתה בגלל
",1
"תירוץ תירוץ ו יגאל מצץ ביצה
",1
"את טיפש
",1
"יש מ לשנים
",1
"נועה גאיה אלמלייח ה זנה ב ה קבוצה ??
",1
"שתק ילד הומו
",1
"עלק סרטון יא הומו
",1
"מה את חשב ש את התחייל נרגע יסתומה את לא דבר אל איך ש את רצה ו הוא היה ב ה שקט מה הוא רצה ישפעה את כול ה חיים של אני מ נס ל ה ריב את אני פש ש כ ה חי כבר מ מה ש היה וזהוא
",1
"הוא עצוב ב ה לב
",1
"סתום כבר
",1
"מה יב בכיין שקרן מסריח כ מט ערבי ל צמההננ
",1
"יבן זונה הזדיין ש מוטב סתום תפה יהומו
",1
"אחרי איזה שבוע גנב
",1
"מי הרס הוא פוצץ את הוא
",1
"את סתום
",1
"או דילדוים
",1
"חך הוא שום חג לא ביב ל אתה יבן שרמוטה
",1
"ו ל מי ש יש בעיה ש הלך חיפש מי ידחוף ל הוא ב תחת
",1
"ל ה אמא של אני אין תחת כמו של אמא ש הלך תחת ענק יא דפק כי אמא ש ל אתה צריך ש נדחף ל היא דילדו ו זין ו אצבע כי הוא זנה
",1
"מה ה קשר את היא שמן
",1
"נער מכוער
",1
"חי חרא
",1
"כולם שם נגע ב תחת ל ה בת ו ה כול
",1
"נדר ש אנלא יותר ליבן מן אנחנו אינעל אבא ש ל אתה ה עולה הסריח ה זה דחף ל ה אמא ש ל אתה בננה ל ה תחת עולה מסריח
",1
"וואי איך איה בכה היום
",1
"לא הביא בירה מה את שיכור _
",1
"הוא הרביץ ל אני חזק.התעלפתי ב גלל ו שיקר ל אני ש הוא זוג ..
",1
"וואי ו ואי חבל על את אם עוד פעם אחת הגיד ש הוא יותר מכוער האריק הוא הלך ל ה אמא ו הגיד ש היה חבר של מכוער
",1
"הוא מת פה מ פחד
",1
"שי ה גמד ה אוסי ה מטומטם ה נרקומן רצה ש הוא שילח ל הוא גם תסירטון
",1
"מים ה בן זנה ש אמר ל ה זוהר ש זה ב אשמה ?!
",1
"הוא רצה ל עשן
",1
"סתם יאבלה יזונה
",1
"עיצבן הוא חסם את אתה עצבן כול דבר את משימע את אני ב יי חוצפן
",1
"לא ל ה עשן ה רב פלזיש
",1
"נו מה הרביץ ל הוא
",1
"ראה את אני מ עשן מחוץ ל ה בצפר
",1
"עידן הוא נשבע הוא שנא את אתה
",1
"שתור ימסכן
",1
"עדן גם הביא סגירה ו ה תחילה עישן שם ו אז ה לכתח
",1
"יבן זנה זאת חבר של אני
",1
"אני ארוך מצץ את אני ו הכניס את אני ל כוס _
",1
"יבן שרמוטה הוא שילח את ה סרטון של אתה
",1
"אז יאלה ש הלך הזדיין
",1
"סתיו מטומטם סתמי תפה
",1
"ו איך הוא ישב עלייה כאילו הוא הלך אנס את היא
",1
"הוא דמה ל ה חרא
",1
"מה קרה על מה רב את היא כאילו עשה אלייה חרם ב ה כיתה _
",1
"דקר את עצמו
",1
"לא יכול סתום
",1
"אלכס בא ל אני ל ה מותת
",1
"הוא היה על סם
",1
"אצה טומטם
",1
"כמו ש זיין את אני הכה
",1
"מסריח לא האמין
",1
"רצייה הרביץ ל ה הםם
",1
"כולם רב מ פחד
",1
"הוא שנא את אתה ש ידע את זה
",1
"ל אתה הזדיין הזין אין בוא שום אמת הזין קפיץ הוא זה ש הביא ל אתה את ה מטרייה ש כול כול רצייה שאיתי בסולו דו הוא ב עצמו אמרה עד כמה הוא פר הזין אל דבר את אני יותר
",1
"חמורה חולה כול חרה
",1
"יבן זנה מחר הוא יצא הזין
",1
"הוא חסם את אני כי הוא פחדן
",1
"אינעל אבא ש ל אתה ה דפוק ה זה
",1
"הוא טומטם
",1
"ו הוא התנשק ממש ממש ו אז הוא שם ל היא יד על ה תחת הוא ברח ל ה אנשהו ו כש הוא חזר ה תחת ו כו של היא היה רטוב ו ה רוכסן של הוא היה פתוח
",1
"הוא פיחד
",1
"נדר ש הוא מצץ
",1
"הומו בן זונב
",1
"כי הוא לא זנה כמו אתה
",1
"שייזדיין את אתה
",1
"הוא ניתן ל נועם אגרוף ל ה אף ו עיקם לא קצת את ה עף ו יצא ל הוא דם
",1
"אף אחד לא רצה בא התאבד
",1
"סתם שבור
",1
"כי הוא שנא את הוא
",1
"אז יוצר גרוע מ הומו
",1
"ב ה סדר חיכה יבן זונה
",1
"זה בגלל ש קרא ל אני בן של זונה
",1
"אמר שאת זונה מספיק פעם כדי ש הבין
",1
"מה ש עישן ב ה יםם
",1
"ישלך סיגריה _
",1
"הוא בתול
",1
"ש _ זונה ש מת אמן _
",1
"יבן זונה שנא את אתם
",1
"פיחד מ ה צל של הוא
",1
"בא ל אני הרביץ ל ה מישהו קיבינימאט
",1
"ישלי ו ל חברות של אני ביצע מ חשש ב ה בצפר
",1
"הוא ו הוא ה וולכים מה זה הרביץ ל אתה
",1
"אז הוא עשה סקס יבש
",1
"הוא גירה ב נתיבה יטיפשה אמיץ אחת _
",1
"הוא מיסכנה את מיסכנה שאת יצא אם שרמוטה
",1
"גם דוד של אתה ב ה תחת של אני
",1
"בין זונה הזדיין
",1
"שנא את אתה יא מסריח
",1
"אמן תבע יחרא
",1
"ושעילאי קרא ל אני כול יום ש הוא ראה את הוא ו גם אתמול ב יום הולדת הומו בן זנה את עמד ו צחק אז אל חפר
",1
"כע הוא חוסה הוא על ה זין של אני
",1
"הוא סתם הגעיל
",1
"הוא שנא את הוא יותר מ מה ש הוא שנא את אירנה
",1
"הוא פיגר מניאק שועמם
",1
"פודל ב ה תחת של אני
",1
"הוא דיבר עם ה זין של אני
",1
"בן זנה ה ילד
",1
"אהה תהה מפחדד אז הוא לא עונהה
",1
"הוא סתם הומו
",1
"איכ את מעשנה _
",1
"חטף מך
",1
"כדאי הלך ל סתום את ה פה של אתה כי אחרי זה הוא ירד על את ו סיכמנוו ידוחה
",1
"נתניה זנה יקוקסינלים טפני על נתניה ש נשרף כול ישהידים הזדיין אהב ב תחת אינעל דיע סבע ה מחבל ה מפגע ה זה כ ה וסאמאמאשלו ה ערבי ה זונה
",1
"בית זונה זה מה פה
",1
"הוא מחר סיפר ל כיתה של אני ו הלך השפיל את אתה מול כולם
",1
"יאו מת
",1
"הוא חרמן על את מ אמה
",1
"הזדיין ב ה פה
",1
"סתם פוסטמה
",1
"הוא לא נרגע עד ש הוא יחטןך מך
",1
"הוא לא פיחד מן אתה
",1
"הוא עןשה סם על כן הביא קצת
",1
"וואי עיילאי הוא כמו סילין שת צבוע עם דור הדס ה גמד מסריח הלך דיבר הפריע ל אתם
",1
"סם זה קסם
",1
"אז תסתום
",1
"היה הזדיין את הוא
",1
"מה ה חפתלי סתום
",1
"סתם יא כ לבה
",1
"ו סתם יצא מטומטם
",1
"סם סיקס
",1
"אלוהים ניתן ל היא גוף ו בעט ל היא ב ה פרצוף
",1
"מה הוא בכה יגיי
",1
"הוא זנה לא את זנה
",1
"אמא _ דקה הוא ב בית אני בכה ו פיחד
",1
"ו זה פגע ב אני שוב ו שוב ב מה ש הראל עשה ל אני ..
",1
"חיים של אני אל ביכה
",1
"אמא ראה איזה פדופיל
",1
"וואי כול ה יום בכייה
",1
"מה זה הוא כול ה יום אונן
",1
"אמר ל אתה ש הוא בן של זונה
",1
"ב יגללך עכשיו הוא בכה את היא
",1
"התעלל ב ה אח
",1
"סתום אוריה
",1
"איכ ילד מגעיל ל מה ניראלך ש את עשה ל אני את זה
",1
"די אני הגעיל לא רצה
",1
"נו יבן זנה הגיד
",1
"וואי ה בכי לא הפסיק
",1
"האמין ל אני ש הוא גם לא רצה חזר ל היות ידיד של אני אם איך ש הוא קילל את אני
",1
"מת אימן
",1
"אבל הוא בכה רק בגלל אתה _
",1
"הוא ב ה חיים לא עשה על בנאדם חרם לא שינה מה הוא עשה ל אני
",1
"הומו מוצץ זין קוקסינל הגיד על מתן ש הוא סאחי
",1
"עוד הוא גיי יקוקסינל
",1
"סתום סתום כבר ידבע
",1
"ל מה ש הוא הוריד את היא ילד מגעיל
",1
"צף ב כלל סתום ל דעה ו גם ממש כיער את ה ריקוג
",1
"אריאל ילד מניאק
",1
"שקר גס הוא ה רביצה ל אני כי שיחק עם אדיר
",1
"ל ה יאן ביכה
",1
"קיבל מך
",1
"ש ל ה חי מספר של הזדיין ב ה תחת ה זה
",1
"פאק אנד שיטא
",1
"מה הוא רצה מן אתה ה סתום ה אלה
",1
"הקפיץ את ה תחת
",1
"סתום דביל
",1
"אומלל בשביל אני ו בשביל היא
",1
"הוא אמר ל היא ל לכת ל ה בולבול של היא
",1
"נתן ל הוא מך ש הוא לא חלם
",1
"עדן לא זנה הוא הבטיח
",1
"ב אל אני התאבד ??
",1
"אינעל אבא של אני ה בן זנה ה זה
",1
"סיפור סקס ל ה חרמן
",1
"הגיד ל אני מה זה ה דיבור ה זה ימניאק
",1
"לא הבטיח ש לא ש חישב ש הוא זנה את היא טפי
",1
"מיל ה מחבל
",1
"מה צבע
",1
"חרא חיים בא ל אני מת
",1
"הוא כוער
",1
"ב אל אני התאבד
",1
"סתם תפה יגמדה נועה אל שיגע את אני
",1
"של הריון אני תחת ו בטן _
",1
"לא שאיתי אצל אז הוא אמר הוא עשה על לוטם ה עצבן ה זאת חרם הוא שנא את היא את היא
",1
"בוא יבן זנה עד אמא של אני
",1
"כי הוא בן זנה דחף את פלג עלה ו אז תלף את שניינו
",1
"הוא פחדן
",1
"למה פדופיל _
",1
"הוא ילד ש קרן תחכמן כלום לא הביא ל אתה גורה
",1
"נועם תמה יא מניאק
",1
"יאלה קידם יסתומה מי שאל את אתה בכלל מ בחינה את ילד ש הוא לא הכיר ו הוא שמע רק בז גם על ה הודעה ו גם קידם
",1
"עשייה אחת ש הזדיין
",1
"ב אל מת כבר הוא איבד ה כול
",1
"רצון סך את היא איכל מך
",1
"שרמוטה בת זונה
",1
"הוא אמר ל אני נאצי הזדיין
",1
"את קיבל מכה _
",1
"ו הוא כול ה זמן עישן
",1
"הוא עדיין שנא את אתה
",1
"הילה גרם לע ביכה
",1
"נוו די עוד שני הוא התחיל את היא ביכה
",1
"די ךהגיד ל אני ש הוא סתום
",1
"ה ינה הומו
",1
"כי כולם עכשיו חשב ש הוא ממש זנה
",1
"מ בכי בגלל ש הוא הכניס את אתה ל דיכאון עמוק
",1
"זה היה זין
",1
"זה מעצב אחושרמוטה
",1
"שמע ימכוערת אחת מה זה תפס תחת מי את חשב שאת _
",1
"איזה מניאק הוא עילאי
",1
"הוא הוריד ל הוא מכה
",1
