text,label
איריס היקרה ריגשת שכתבת צודקת בהחלט זכית בהם והם זכו בך מדהימה ומהממת שכמוך בזכותך יפה שלי,0
אלמוג לטובת מיוטו,0
והנהג,0
שיהיהלנו,0
שרדו,0
תודה למושלמים ולמושלמות שהפתיעו,0
אוהבאותה,0
תגידי כיתה,0
יו אמלה הרגת בהפסקה נפלת צחקתי עליך סליחה,0
שפשוט ההורים יחזירו בלעדיכם,0
חיים תקשיבי שומעים קוליות,0
אומרת דימונה,0
דיי מאחר,0
אמרתי שבא חולה,0
משפט קבוע מורה שלימד אותנו,0
אמג,0
זיו אביטבול,0
אקבל,0
בכלא בבית,0
4,0
מבין לאף,0
הציע חברות,0
אכפת מפאקינג ביצת 2,0
וידיאו קבוצה כזאת,0
אסף,0
חמש יחל,0
ליאור אוזן,0
עיוור,0
שתוק קיצור,0
לכי לאמבטיה שתפי פנים ופשוט תנקי אצ שראית מהראש תעשי שלך בצדדים עישוי,0
באמא נודר מלשינים דוקר,0
,0
בטח שנייה,0
שונא,0
קוראים בעברית באנגלית viagra,0
ששלחת לאדר שפתחת הקבוצה,0
תברחו,0
אכלת ביקש לבוא,0
טלפון ונפל הסים,0
יפול אליך,0
אוף,0
שמע חוסמת באינסטגרם ירד עוקב,0
אומרת,0
שכיף עילי בטלפון,0
ערים 510,0
מסתבר,0
באפריל,0
ולעוד כמ,0
יפריע לאיזון,0
הלחצת,0
תומנת פרופיל מושלמת,0
למלכת היופי השצנהה,0
מזל זונה שמשגע שמונה יאיריוסףהמעשן,0
ישלי מיטה,0
דחוף לפרטי,0
נא נשאיר שתייכם לחיות לנצח שוקולד טופ ביטיאס ספרים,0
הרב מהדור בדור הסמרטפונים,0
בצד שלי,0
מייזו,0
לאדע תיפרד מימנה,0
נוסע לנחל איוב בטבריה,0
תומר,0
הילה שמה לב אומרת ביכלל יכלת לבוא ולהגיד בפרטי להשפיל כולםוחןץ משעמם בחיים ליתעסק באור די,0
תמשיכח נעה,0
השכנים המזויינים הלשינו למשטרה שהכלב רעש,0
חרמנית והייתי פורנו,0
חחחחחחחחחחחחחח,0
בלה חומרים עוברים בקרום שסוכרוז עובר,0
תנסה,0
שתדעע מדברת איתך משעמם,0
,0
זנה,0
,0
קרה שלי,0
גמרתי להאיך,0
אימאלה קורה,0
שלום להתראות,0
שאלתי אומרת עשית שצריך,0
בתיק מתה,0
חזקב,0
חברים,0
בבית,0
לאיזה ים,0
זהו,0
Pubg אוכל פורטנייט,0
ליקקתי חתיכת זבל,0
מאמי מכירה,0
נשבע ישבור היד,0
נהנתי,0
תבטלי,0
ומצאתי ראו ען פלטרין מוכנים ברבה,0
כואב הגוף מהמחנה אימונים,0
נודר מאבטח,0
נהרס הערב,0
שיי תפסיק להגן עלייההנ,0
חברים טובים שלך מלכלכים עליך,0
דיי נמאס,0
,0
שחף,0
חחחחחחחחח נורא,0
בידיים שלך,0
,0
נשברה הציפורן,0
,0
מבינה כאילו,0
אחשיו להכניס אתכן אמרתן,0
טעם חרא,0
להקליט,0
כמ,0
ישתדל,0
תמידשאת באה במתרונית הולכות ביחד,0
נקודה למיכל,0
תודה חיים שלי,0
מאיפה,0
מובן יקרה סליחה,0
כוח לקנות,0
מפסיקות אמלה,0
שתלך תקפוץ,0
קיבלתי חבילה מיוטיוב ביי בנתיים,0
רואים מכיר,0
שקד תענה,0
,0
גרוע,0
קר ברגליים,0
,0
תיכסי,0
ודליה,0
חחחחחחחח נסגוור דקה,0
לינוי דיי ליקרוא יפה,0
כפרה,0
תשלחח גםם באלי להרגיש חופרתת,0
די אלון,0
מרגיאתה מפחיד מרביץ,0
ידעתי שונאת,0
דיברנו ניראת פודל התיספורת,0
היינו חברות מצטערת,0
דומה ליי,0
הילד חכם ניראלי שפעם פגשתי,0
חחחחחחח דיי,0
האוטובוסים,0
לשלוח תמונות,0
אלן אתזה לגרום,0
משחק עכשו,0
,0
ועכשיו B,0
רווקה,0
אלון סכסכן,0
חחחחח בר עוזר לגיסתו רשימות לחתונה,0
עיתי תעשה טובה,0
הגיאומטריה ופרבולות,0
בשידור בר שידור,0
יענו לוב,0
אנשים פנוי משתמשים לרעב,0
אביעזר,0
מתועד שתדעו,0
כועס עלעע,0
מבטיח כע,0
נפצע,0
ביי בנתיים,0
תתקשר אלי שתוכל,0
ההתנגות שלך,0
שומר,0
זורם,0
לייקים ותגובות באינסתה 4 תגובותתיוג,0
אמרת,0
איתי ידבר איתך תקלל עצמך שתוק,0
תקשיב ותקשיב חברה שלך שתעשה עלי תפוזות שלך,0
מצחיק,0
וואלה פסדר,0
כמישהו ברחוב ״אפשר תמספר שלך״ מנפנפת בשיער ופשוט עוברת,0
יודעים התשובה,0
מגלה ואמבר אחיות תאומות באייפון לאתבינו,0
רציתי לשחק קשר עליך,0
שוק בחיים עדין,0
שי סוני,0
אחי,0
שלום ילדים וילדות,0
תעני ברצינות,0
יגיד ריגש,0
חרדי חמןד,0
כע,0
תביא רובה אוויר,0
בצד,0
באזור קרשים,0
מצטער החפירה חייב להוציא,0
קראו רחל,0
לכתוב בווידאו,0
אסתר אקי,0
הלוואי חורים,0
חסם,0
thefun2 לייק קרה,0
בטח רצהה,0
שלאח שלך מזל מימף,0
שטויות,0
נועה מושלמת ואין כמוך עליך אומרים טובים הלוואי והייתי איתך,0
נוכל העצמאות נשמח לארח שישי,0
שחכתי השם כוכב,0
תרגיש שלי החלמה מהירה,0
תיסתכל בחוץ,0
עוקבים כותבת,0
אשכנזי דבע,0
הלוך,0
מזל שמחקתי,0
שיאיר,0
לבית,0
מקובלת,0
אותמ,0
תורידי עוקבים לאנשים מהעמוד מיוזיקלי,0
לירן מותר,0
ביזכות דנה,0
אצל נועם,0
סוגשל מתחרטת,0
זכיתי בדבר מושלם תסביר ליממ,0
אצל הערות משמעת משלושת הספציפיים,0
תנדרי,0
החול היחיד המרפסת בבית שלי,0
כלבת,0
טןב מרשים,0
ליאם 2 טעויות,0
,0
שלחה,0
ולפחות ישמור,0
האפח,0
באילת,0
חחח זבבה,0
עזבי שלחתי ראית,0
צאנס אחרון,0
ומצאתי,0
הכרתי הבעיה שלך s,0
קרה איתה,0
תודה באת,0
תבין דניאל כותב להתעצבן ממן יעדיף נריב,0
ספק,0
עלייך,0
בבית שאן,0
להיפגש בערב,0
,0
מצחיק,0
נלך ללבן בערב נפתח בשבע,0
מכןר ממני בטח,0
תמונות,0
חוסר באוכל,0
יודעים סטטוס,0
ושזרקת מטורפת,0
תדבר עילי ויהלי,0
תזכיר לאימרי,0
יודעים קוראים,0
ועפתי מבינים,0
תשמעי דברי איתי בכסליו הבאה כפרה,0
יו אמלה,0
מאמי,0
חחח בעייתי,0
מתנת יומולדת צילמתי,0
20 ומשהו טועה,0
מתאבדת,0
,0
מתחיל קשת,0
איתי ים שאמרת,0
מזל בכור שלי ברכה בההמשך,0
קרה שמאור,0
,0
אוהבת,0
מת,0
ומי,0
חיים שלי,0
מתה תדאגו,0
קמת,0
יואו אלמוג,0
די,0
חחח דיי מתה,0
שלך ממך גנין,0
מצילה,0
הודעה נמחקה,0
וואלק אדם אדמוב,0
הילה ועדן חברים,0
פופקורן וסוכריית קולה,0
עובדת עלי כפרה,0
קשור‍♂,0
שיקח,0
כתבתי,0
,0
שן שבורה,0
לוט מטריף החלפנו סקאר אפיק לסקאר לגנדרי,0
,0
יצטער הכול מבטיחה,0
ההרכב גרוע בפיפא מוריד כימיה,0
חחחחחח הכרנו אצל שקד,0
אהה סבבה תודה בילעדייך,0
שנכנסתי לבית,0
ההגדרה לשלמות,0
הינה תיקנת,0
מפריעה,0
ואחרכ אנגריס,0
צחקו,0
לשמוע קרה איתי,0
רוקפור הפתיעו נשמע הקלטה,0
5 בנים ו19 בנות,0
סימה,0
ושאמרת טעדן,0
להיפגש,0
חחח ביי,0
אומרת שנייה מצטבר ל10 ואין,0
משני שישי באתי בימי שישי,0
אעלק מתחמקת הקריות הרגליים באלי לריב איתך לרמה שלך ולאי כבוד שלך לבנות יורדת,0
ק,0
שונה מבדרכ,0
אמרתי בסדר בכללי איתך,0
יופי החלטית,0
מעליב אתב,0
רציתי לשלוח חברה אפעם,0
אודי מזל,0
תבוא אלי,0
עכשין קונה,0
כע טמהל,0
להבין אחוזים מציירת הדף האחוזים אומרים אצייר המבחן יביא בונוס השקעתי במשו,0
מרחמת עליכם,0
נרטב,0
גידי גוב,0
תופים אלקטרוניים חדשים,0
סבבה ונשאר שהשכרנו השמשיה כתוב תאריך אזלא נצטרך לשלם שמשיה,0
שכול יכתוב לילה ונעלה,0
,0
רוחה לבוא לסרט,0
סיכוי,0
המוח נריו,0
קשור קול יפה,0
סבבה זכרי,0
,0
כואב בפעם הראשונה,0
3 חודשים,0
אמת שרצית וטל ניפרד,0
אהה חחח שתשתה,0
חחחח שתיהיה חברה שלך,0
היי שעושה ההגרלה הדס,0
בי ניסיתי בוחרת איתי בחיים ניסיון להסביר עצמי שנה בעיה שלך מתכוונת לחפור שתדברי איתי בי,0
סתומה דלוקה התחת,0
להפריד בינינו כאילו,0
בשיחה,0
שירי,0
תשלחוו מספריםם,0
אבוא,0
בקטע באפריל,0
ולקום מוקדם,0
קפצי,0
צוחקים יתך,0
מצרפת שרוצה כנסו,0
דניאל סין יוסף,0
להחזיר מהים,0
זכרונות זכרונות,0
מתחיל,0
,0
מקשיבה,0
מהחיים,0
לשואלים נפרדתי מאלון שפשוט מציע חברות למלא בנות בזמן יחד יכולתי תודה אגם ותאל שעזרתן הנכונה,0
אכלתם המוח,0
יאיר מהארון,0
אשמתי כמוך,0
דיי נוו תספר,0
התכוונתי פסדר,0
32 בטוחה חודש אוקטובר נובמבר,0
חמוד מידי,0
נפוצים לילוש תתביישי,0
קורה,0
סלח,0
הוחלט,0
· השבת לסיפור mishpatimil3,0
ולהביא תכסף,0
חחחחח מחקת,0
בריב,0
אובססיבי שחרר,0
אצל דוד,0
חבל תדבר איתה אומרת,0
זין,0
תיעלמי,0
,0
מת טלפונים חדשים,0
תצא מהקבוצה מאמי,0
לבוא לשם,0
האיתך,0
ישלו תחושה,0
מפגריםם,0
מאמינה ויתרתי האגו שלי פי 23 ממך,0
פוגע בעצמך,0
תרשמי אמרה ענית לה2,0
וואי דותן לל,0
נראלי אמרתי לאמא שלי נראלי,0
ניצור קשר,0
שבר ביד אע,0
הולכת לנועה היועצץ,0
באלי אופי,0
,0
בם מקשיבים,0
עוז איתך,0
1 שנראה מכירה מהסדרה 2 התחלתי ונרדמתי 4 פחח 5 ללמוד 6 אממ 7 סליתרין דה,0
ואין,0
אמרתי,0
לילהטוב מחרחוזריםלביצפר,0
חחחח חחחחחחחחחחח,0
כע כולםם יודעותת,0
זונות,0
והיא,0
ועכשיו גור צירף,0
וואו תודה,0
כתבתי פדיחה קראת בשמות,0
אדר באה,0
בכוח עשיתי,0
אוהבת נאורזאת יהל,0
אגיד שנתנה הסיסמא,0
ב9 נצא לטבנקין,0
צא,0
יופי שלי ומיכל קיבלתי אלייך חיים מלדבר אלייך,0
ביוש,0
נויה,0
בסדר סליחה,0
תשפוך עליך מין,0
אהרון קוניגסברג,0
טובה ברוסית תרדו,0
שחסמתי,0
לכתוב לורד חג שמח ושתהנה,0
גרה חמישה בתים ממני,0
,0
צומי,0
10,0
קרוב לבית שלי,0
כוח,0
חשבנו יחידים,0
הראשונים,0
ידעת,0
,0
אנשים משעמםם פתחו שיחוות,0
ואתה לעקוב אחריהם ולהגיד מותר,0
צחיק צחוק,0
אתמול בלילה,0
חברה,0
התאמנתי חשבת,0
4 אמרה,0
בכית,0
אוכיח,0
בסדר,0
ידעת,0
שלחו שמות 2 ילדים יגיד מעדיפה זרמו,0
קולט אכפת,0
אמרו,0
תדאגי ללימור שתוכל,0
ממני,0
התארגנויות לחג ראשונה שלי חצאית,0
לייק בקלקל,0
אורי אהבתי אהבתי,0
דותן 4ל תחפור,0
פרופיל תגובות,0
יראה,0
ניב תפסיק,0
אכפת,0
סיפור החיים שלי זוכר,0
פלג זייף,0
שכן,0
,0
פתאום,0
בסדר תלוי,0
אחלה טים,0
ניסע,0
חחחח,0
במסעדה שלי,0
אים מתעקשת,0
הרגע הודתי,0
שהן מצטערות,0
העיקר אומרת יחזור אלייך ארבע,0
במלון קלאב,0
לישלוח הודעות מציק,0
,0
אהה ךא רצתהה שידעוו,0
ניראלי מ40,0
מיזה,0
גרמת תישאי בתוצאות,0
חיים שלי להרוס תקשר ילדות אחרות מציק,0
ריתה משי קתבתי אוה צאפ,0
עזוב בבית הספר ידיד שידחפו,0
יקבל עליך עצביים תעני,0
חיים שלי תתחדשי הטלפון יפה שלי,0
תביא הידרה,0
תמותי,0
אדם,0
חולה חום אוליי ביתי,0
נוני לישון שלי,0
‏מאיה תודיעי לליאם בבית לבוא,0
כיף מזל,0
היתקשרת לאמא שלך לאחותך לבית,0
מקווה שקראת הסוף,0
קראה,0
משחק רישון סולו סכואד כיך רצח 7 קילם ו2 נוקים,0
קווקזי שידור,0
בבת מצווה,0
שאמרתי שהתכוונת אמרתי שמיטב הבינה,0
8 אוהב לשבת בתחנה סיגריה,0
גאה,0
לקלל,0
חשבתי שקרה,0
ושרשמתי לפרוש 20 עשו,0
תחשבי שידור,0
ביקום,0
מפחיד,0
אשה,0
והיא הציע,0
התחילו להגיב לאריאל,0
בכיף חיים,0
,0
רואים,0
אימלה מלך,0
תצלם הלוגיות שלך,0
אעע אמרת,0
מאיה הכניסה ענת לפלאפון ושלחה צילומי מסך טוהר הפסיקה להוציא בנות מהקבוצה,0
מילור באופה,0
תכעס,0
למד,0
שלחו שמות 2 ילדים מעדיפה,0
ביי,0
לילות,0
,0
אנשים שומרים משתיים,0
המצב,0
רשמתם סיכום במחברת,0
כע סוך הולכים,0
שניה מסתכל,0
שלי תוכל,0
סיפרתי קיבלתה,0
ינכה המבחן נתנה,0
בהצלחה,0
לץ מספרים מהקטן לגדול לדוגמא 12 45 67 67 68 90 100 האמצאי מקיפה,0
משוגע,0
תבל,0
תגידי גםם,0
שהלכנו להצטלם,0
איכס מגעילים,0
כעסתי עלייך,0
לטובתך,0
שקראת אמרה,0
נועה יעל חחח תמונה שונה,0
שתגע,0
יכל,0
שיסיע,0
קווין,0
בדקתי במחשבון,0
נראהלי בכיתה ז הנשיקות מתחילות,0
ועדיין נורא מלחיץ,0
,0
אתהנכנס למים יעני,0
סתםם,0
שמן הראש,0
אלכס מגניב,0
תמונת פרופיל,0
ושמע תלחיץ הקטע הביחד אחי,0
תבוא,0
עזבו כוח לשלוח תמונות,0
נעשה שיחה נרות וזהו,0
מעצבן,0
הפסקת ימים,0
ארוש,0
חופר עליי,0
שתוק שתוק,0
מדברת איתך לציוניםם,0
שאלתי,0
שלי,0
רשם,0
סגור כפרע,0
שחם ברשת,0
מזל קשת דחוף,0
,0
חייםשלי איתך בהכל לטוב ולרע בשבילך ואוהב,0
ישעשע,0
הכבוד צדקתם בהכל,0
קבלי צילומים לספק מחזור התחפשו לצוללנים,0
בנווה דקלים,0
,0
מתקשר משעמם,0
אחי חברה המקום אש יקר ביחס לתמורה,0
בסדר,0
הבדל המתנס לחקךאי ואפילו עדיך המתנס כח הכדוא עף לכביש ויותר גדול,0
חחח דור נראת כאילו מתה,0
תגידי לחבר שך,0
הלכתי שניה לאינסטה,0
נגדך באה לריב איתך שהגבת מוגזם,0
כלי רחצה,0
ר6צה לחלוק מונית,0
לכי תלקקי,0
חשבתי שונא,0
יכנס,0
בסיידר הרי בקורס קולנוע למתקדמים,0
שלך,0
תחרות יופי,0
שחררו כתבה עומר אדם,0
מתי תוכל להתקשר,0
אוהב ליברפול,0
תודה,0
משעמם מעסיק,0
תביא 5 סיבובים,0
הגיע,0
תמשיך להקשיב לעילאי,0
לחול הולדת,0
באה בירושלים,0
תדרה,0
חנקתה,0
שהבנתי,0
יניב פורטל,0
גפ שוקלת,0
סופר הכנות לטיול,0
משחק סטיקמן,0
השיבו לסיפור שלך ·,0
יבוט לבצפר,0
אוקיי טיפול מתחיל בקרוב יעזור בנוסף איתה שיחות שפשוט קשה לעזור להיפגש איתך ולדעת לגמרי עובר עלייך,0
שתוק שתוק כברר,0
חבל הינו כיף חיים,0
שהבאתי אתרוג מהרבנית קנייבסקי שנשאר תרצי אשמור,0
httpsyoutubeXBHblAzX3lE שירר מושלם מכורה,0
מ34 ל35 36 תלוי,0
ילדה שאוהבת ללמוד,0
חחחחח נעזוג לל,0
אינלי כוח תמודדו,0
כע צלם ךי תמונות,0
,0
תעיר אותםם,0
בואי נספר סיפור,0
שעון קיץ,0
כפרה עלייך אכלתי 4 מצות חוזרת לעם ישראל,0
יתנפחה הרגלל באה לבית הספר,0
אור ירין אור,0
פי מסיימת בשלוש,0
התחלתי,0
שלחתי קישור,0
הופך לפרנו,0
אשמה,0
יבוא ההורים בתל אביב שלי ההורים שלי גרושים,0
תדאג יבואו עןד,0
שמעי מנסה להבין בכסח ההורים שלי מבינה כה מעתבן,0
מחקת,0
גרמתם פרייראית תמימה וזהו נופר הילדה הטובה סיימה התפקיד,0
חובה אלייך לשלוח לטל תמונה שלך ושל הדובי,0
חייבס הילד,0
התנהגה יפה,0
אוף חחח,0
לאף,0
שבסוף שנינו נפגע,0
תעזרו,0
חמודה מאוהבת ברוני,0
תודה גמאני אוהב,0
שלי,0
שבו,0
שכבר התחיל חרא עונה לbff ולמימון קרה עונה למימון קשור אליו ילדים תתגברו,0
היפים,0
המפקדת,0
בטכני גבר,0
אצלם תווצאפ שלי מתנשק,0
נפגשים לישון,0
חן כהן,0
עדי תחליפי חיה,0
שכדי תנסי,0
העיקר זוכר בקיץ שהיינו הולכים כימעט לאמפי דניאל ואטלי היינו הולכים ב5 והיו ילדים,0
נותנת מילוט לישון שהכל,0
לח אמלה יחשוב באצת,0
סיננתי,0
נישבע שכן,0
היי חציל,0
שיחה עליך,0
יעזור,0
מזמין,0
להחליף תמונות פרופיל,0
כפרה,0
סבבה זכור,0
תעשי,0
עוזר עמוד,0
באלוהים,0
,0
הסתומה,0
אדיר,0
מסכה שחורה חחח,0
לילט פורשת לטובת,0
נורא שותה,0
חזר לשידור,0
,0
הסבר ביי,0
,0
הבנתי,0
שלחתי לגלית התמונות מסך ממה שקראתי,0
מפגש,0
לסכסך,0
פיי הילד גדול,0
אוף השיער שלי מכוער,0
פורטנייט בטלפון,0
אפק הראה,0
ואלן יורדים עלייך,0
שחיף הגבר,0
,0
לשים,0
שנייה קוראת חייםשלי ואמרה לבוא לשבת לידה ושמה שירים שאמרתי לשים,0
התאריך לידה שלך,0
צלמי יצא¡,0
לאוראל עודי בתמונת פרופיל שלך,0
להיכנס,0
,0
,0
סדר פסח עלאק,0
בקשה תגידי חסדי,0
חכה חכה,0
תקשיב איתך שלך מנסה תיהיה איתי ועכשיו שונאת גורמת לבכות,0
מצחיק,0
חחחח בטחח,0
מחשב,0
יפה ⁨shaked⁩ ⁨רון ברזניקוב⁩,0
מזמינות סושי,0
2,0
ראית תתמונה עמית,0
מהו ההבדל,0
ישבצ מבטל,0
גילי להב,0
קישור,0
בסך טובה,0
בערב,0
גובניק זה1600 טועה,0
דנה גיסתי,0
סקוואד באטלס,0
שידוך יפה,0
מכנס קצר,0
תשלחי פליז הרוטב לסלט חסה,0
הלכת ההורים שלך שנה וכששאלנו אמרת איתם,0
,0
תקשיבו מתה,0
,0
ילדים מהשיכבה שלי שמגיעים מוקדם בבוקר עזרה דחוף,0
נוו שאלת,0
יחריח תעשה מהשבא,0
מרגישה מוזר,0
קשור אכפת,0
,0
באה לחיפה,0
J ai Tu as Il a Elle a On a Nous avons Vous avez Ils ont Elles ont,0
חייבת חי,0
לסוויטי,0
הינה אמרתי אגיד בעיה,0
תופיע בחדשות פתאום,0
הסודות,0
יוסף,0
כולה אמרתי,0
באמצע לייב,0
מעיין משה,0
משנה שכיבית,0
דיברתי שלי,0
כלכך,0
שנה שעברה השעו וחמישי,0
נסגר אורן ולילוש,0
לאלא מרשים,0
חתולי מגלה סודות,0
יאלה תדלקי נסדר,0
הנה,0
באצ,0
שילי,0
נפגשים,0
תגידי סלפי בדחיפות הידידהחברה טובה שלך שנספר לשניה שנספר לשניה הכלל שנדבר בווצאפ ובמציאות שידור,0
מאיסלמן יפה שלי,0
ואלה תעשי חיים,0
מכיר ארבע,0
נתתי כיף,0
אייל מבריז אייל,0
תהילה,0
אתמול אלעד לינקו תראה חברה יפה ראית תראה יפה אלוהים,0
אומרת,0
תתאפס עצמך ותכין,0
קמתי ב830,0
lihibanin maylevy2 מהאסור לחברה הנשק תמונה,0
חופרים ציפורניים,0
לילט אחי,0
אןהב,0
אוקיי חח,0
כיף,0
סבבוש,0
חברים לביא באים,0
התקבל ומי,0
תעשה,0
נזרום,0
טובה,0
מכירה,0
תקשרו ל5 דקותדרך,0
נועם אור יצחק אצלך,0
לבוא בבאר שבע,0
אמרתי שהכל יסתדר,0
תעירי יפה,0
תקשיבי יוצאת מהקבוצה באה תבואי ואל תהי איתי אלינה ונופר אליה ויובל ואחר במגרש נויה הכיתה הקודמת שלך תבואי חברה שלך מאמצים שתבואיי שתהני חברות משנה שעברה,0
תעז לישלוח,0
קורה לבד שתהיה גדול אחי יבוא בטבעח בגיל מוקדם,0
הספר מחזור,0
יגיד מתי,0
זה4 ימים,0
להחליט,0
בכיף נריב בעיה פותחת איתי,0
,0
נודרת אכעס,0
בוכה,0
שונא,0
מחקתי מבין,0
קונים שמרכז לכו למישהו שגר במרכז מסבכים העניינים,0
נראלכם תעשו בלעדי חכו למחר,0
מציל יובל,0
יאלה בואי חיים שלי,0
ושמאז חברות מרגישה,0
בהופעה,0
בנות דובי,0
די אורי תגיד,0
,0
סליחה חייםשליי,0
נגמור נחץלחם עליך,0
ערה לילה,0
בישביל גל,0
עזרתי,0
שלחו משעמם שידור,0
בטוחה שאותו באמא שלי בטוחה הבנים עליי,0
שחופר חוסם,0
בסט שלי בסטית חדשה שידור,0
,0
תן ללכתצורחת,0
יאלה שתוק שתוק שליו עצבים יהומו,0
וואיי אמאא בטעות לשידור,0
תקפו שסת,0
יצאת הרעה,0
אמרו,0
עזבי עזבי,0
בונה כוח,0
חלשלושה כזו,0
זוג איה ליאן הבן בהצלחהה,0
מסובך,0
מתי כע,0
אעאעא ניקוי צאטים אומיגאדד רועד הלב,0
מבין אותל,0
נעשה בשבע,0
חחחחחח יטמבל,0
מתאים לחברה 10 מציע עצמך זרמו קרדיט לשולחים,0
,0
יוצאת האשמה,0
,0
2 בנות רוצות לבוא אליי,0
קנו,0
הי,0
ביי שבת דלום,0
שנה שעברה אחלב,0
קול 1 לרום,0
נדפק,0
שהאינטרנט שלי בסדר,0
מנסה לגרום להאמין,0
מספיק טובה,0
ביי מותק ובקשר שעדי תדבר איתך בטוחה,0
אמרת אגיד,0
עדן התכוונתי בדקתי להתנהג מגעיל ולנשק חבר שלך,0
אגיד יסתדר בקבוצה,0
ליאור אסולין,0
תני להתלהב,0
טעויות,0
מניאק מניאק מניאק לאלהיות מניאק,0
גיסינו,0
תהיי חברה מדרי תהיו חברים וכאלה,0
מידע לספר תגיעי,0
תבחרי תמונה,0
חחחחחחחחח וואפלונה,0
כואבת הבטן הצילוומאימוש ואבוש,0
תפסיקו לחסום אעקוב חחחחחחחחח,0
,0
חזקה,0
פינה,0
היית ששמתי שלבשתי,0
ישן בזמן הקרוב,0
היפהשלי באה אליי,0
חובה אליך להכניס עצבה,0
נראלי מדבר עלייך והמישהו מייאץ,0
שונאת,0
הסתכלת בגוגל וראית תמונות,0
משעמם,0
רוסי,0
קנתה,0
עייף תתייחס לשקיות,0
אלעד ואופל,0
אמרו הגיע,0
שלפני חודש,0
ואפרת תדברי איתי הולכת למיכל רצית יעזור,0
אוף נמאס דיי לשמור בבטן אוהבת בסדר וואי תעשה שבאלך,0
נשארו 2,0
בגללי שמרכל באלך תאמיני,0
ראתה החרא,0
דפוק,0
מבין,0
נראלי,0
מגזים,0
שישיסט מאושר,0
יאוו משנה,0
Good Morning מיצב בקושי למדתי ואסור,0
הואבת,0
אחי צבע האופניים,0
אחותי הגדולה לחסוך כסף,0
0525253388 בוואצאפ עבודות בעצמאות,0
בסדר,0
חג שמח מצרפת,0
ולאנה אסור סירטונים,0
טרולית הזבובה והכלבה,0
פההה,0
וואי וואי קרב,0
אחפור,0
אומלל,0
לימית 20 אתקשר אלייך,0
איםה הברחת,0
בחיים שלי עשיתי צומי לירן דיי,0
,0
אלבום,0
,0
חשבת,0
מיכאל,0
חחיח שלי בעד,0
גאולה,0
מתחנן,0
,0
החבר שלך,0
תחזוור,0
תעסיקו,0
דחוף ארזה יזבח,0
לקנא בי,0
חוזר אלייך שנייה,0
יטפל,0
חחח שהייתי למוריה שלי אמרה ששכחתי אמרתי שאינלי כח לחזור,0
אטפל,0
לכן שנגיד דניאל ואורי מתאימים,0
בואי נגיד שדיברתי ליה הרגישה שהיתרחקתם,0
באלך להמשיך תסיפור,0
סירטון,0
יאןוו באלי להלחיץ 1 באפריל ניסיתי‍♀,0
תענו 2 ענו,0
המטרה הקטע להעביר מסר יחסית קודר ופונה מאיתנו הרצון להשתחרר מהבדידות,0
שניה שניה אנשים מתקשרים אליי מכירה אוראל ספיר מרודד 1,0
אופק מעצבנך,0
אמת מתחילה הליכות דודה שלי אמאלהה מכורה לדודה הזאתת אמאא,0
יושבת ליד ווקסלר והיא בלתי נסבלת,0
בבית,0
זוכרת כסה,0
באים שתיים יחרבנוצ,0
נשחק נטע,0
עזבי נויה להיכנס בינכן בריב,0
חחחחחחחח ממזמן,0
שגבר כבוד אליו מפלרטט איתה המשמרת,0
ואי ניקול יצלם בביצפר ישפיל,0
,0
כסף מביאים יודעים,0
יושנת אצלך,0
שלי כאילו במציאות,0
מבטיח טעים,0
כמוך,0
אמרתי לליאל שהתבאסת קבעה ידידים,0
יביא מחרתיים,0
,0
יחמיא,0
,0
צלמו,0
תגבור,0
כותבת,0
כאילו הסיכויים גיבורים בבאטל פס,0
אחי משחק,0
הגיב ורשם חרא מדריכים,0
מילוי,0
השעה הראשונה קל מתלהבים,0
,0
לשדח אותכם,0
אשלח ואתה תשלח,0
מטפלים ואיזה בטיח‍♀,0
חהרים שלי,0
ברוסיה בקיץ,0
ישנה מאוחר ממך מדבר,0
איתן,0
לטיול לירושלים,0
טבל הולכת לאחד העם,0
להיפגש,0
לאבד החיים שלי ונמאס,0
כותב אותנו,0
חגית תשאירו איתי בטיול לבד,0
יאלה תקשר לטל קפלן,0
יפה מתה אלייך חולה עלייך חיימשליי,0
נכנסתי לצאט,0
הלל שליו מרדכי פחות מצחי,0
פרישה,0
ליאור יפה,0
אמן אמן,0
ניהיה חברים,0
,0
יורדים איתה,0
שנוריד,0
ים משתף פעולה חבר שלך,0
איתי עחכחכלטצטלע,0
שלעע ניראה באבי שלע,0
קיצר שולחת,0
זוכר אחי לטלפון,0
תצחקי עליי נוו,0
הולכת חייבת עמודים,0
שתגיע תדבר איצי,0
וואו ידידה,0
הודעה ארוכה נמ,0
יודעים ואור ראינו,0
למקום,0
עוקב אחריה איכ,0
בואי לחדר המורים,0
באליי,0
חחחח גנובה,0
לילט לחשובים סיס שלי חתולה שלי מעיינוש בתור שהורס נפטר תוך מסיבות יודעות תצאו מהסרט חיים Bff רומז בננה נויש Twini for ever נסיך שלי,0
הטיסה מירדן לישראל,0
הקשבת,0
חיים שלי אינלי סודות ממך,0
שכתוב כאילו ארנה,0
שידור תרגעט,0
יאלה כם הולכת לישון מאוחר הולכת לשעתיים,0
חח,0
שלישי,0
בריב,0
תגידו מו,0
ישאל,0
אמרי למחוק,0
התחלתי זואי ידידה שלי בווצאפ ונפגשו,0
יו ימוזרה,0
גבר,0
נשבע חשבתי,0
נשבעת צעקו יו הנה אבי חביה,0
הילדה מעניינת,0
