text,label
"חשבתי שאתה שונא אותי  
",1
"אני שונא אןתךךךךך  
",1
"הוא דומה לקונדום  
",1
"יזונות אני גר מטר מברזילי  
",1
"איזה ילדים מגעילים אתם? 
",1
"טוב יודעת מה כוס אומו אני יבוא תעשו מה שאתם ריצות  
",1
"כולכם חארות 
",1
"בוא נחשוב למה?..אתה לא מדבר איתי יומיים לא נותן לי לדבר איתך צוחק לי בפנים כועס עליי על סתם שטות ואומר לי עזבי אותי את מעצבנת אותי לא בא לי לדבר איתך 
",1
"בוא תדבר על אבאשלי בפנים כמו גבר ולא כמו שרמוטה בפארטי 
",1
"ילדים מגעילים 
",1
"יא מגעיל 
",1
"לא בקטע רע אבל שאנאל רבה עם אחת כולם קופצות  
",1
"בואבוא מכות 
",1
"אני לא סובל אתכם אתם מעצבנים ומבכילים אותי רצח . 
",1
"איזה מעצבנות 
",1
"גרמתי לו להתאבד 
",1
"אבל זה לא קשור תיוגים אני פשוט שונאת שאתה איתן והן שונאות אותי אז הן הרבה פעמים עושת לי בכוונה 
",1
"מכוערת אוזניים מכוערת
",1
"תסתום כי אתה תעוף  
",1
"מה עכשיו המצפון הזה מישל איזה וודקה את רוצה 
",1
"נועם אני לא מפסיקה לבכות   
",1
"כי רוני הוא חנון ובגלל זה הוא ישן עכשיו 
",1
"עם כ יהומו 
",1
"אף אחד לא שונא אותי יש לי את החברים והחברות שלי אז שחררי לי מהחיים 
",1
"מי אתם ישרמוטות 
",1
"ושיהיה לך קשה ליסבול אותי עצובה או בוכה 
",1
"תגידי אני אמרתי לך שאני עצובה  
",1
"מה אתה רוצה יהומו 
",1
"בן זונה הוא והעינב המקבלת בתחת הזאת 
",1
"זה כאילו מין רחוב עם מלא חנויות שיש בתול החנויות זונה ואז אנשים הולכים לשם 
",1
"אל תיפני אליי יותר בחיים שלך כולם אמרו לי להיזהר ממך אבל אני לא הקשבתי כמו מטומטם יאללה ידעתי שנישארת מה שהיית. 
",1
"כשאני מבינה שנהייתי סטלנית למותתת 
",1
"איזה מכוערת את 
",1
"מי שידבר עליו רע מת 
",1
"אאין לל מושג כמה אבא שלי בכה 
",1
"יום חרא בכי לשלשאול#  
",1
"קרה רצחחחחח 
",1
"יום מזדיין# 
",1
"נכון הוא מנייק 
",1
"והכל על הזין שלי 
",1
"תלחצי כי רציתי להתאבד תגידי לו שרציתי למות ביגללנו  
",1
"אל תדברי איתי יבוגדתתת 
",1
"יא שטינקרית  
",1
"לא יצא מזה מצב רע יותר מעכשיו 
",1
"יואו די להיות טיפש 
",1
"הילה ימכוערתתתת  
",1
"בואי יש מכירת קונדומים  
",1
"רשמתי אל תדברו ככה לאריאנה ישרמוטות  
",1
"חרא מזדיין 
",1
"אתה תמות עוד לפני שאני יעשה לך את זה 
",1
"תודה גם את תיחנקי 
",1
"חחחחחחחח איזה הומו
",1
"שתי בנות זונות 
",1
"זה היה מעליב 
",1
"יאלה לכו תזדייינו שתיכם ביחד  
",1
"עזבו הוא דביל 
",1
"למה אתה מקלל אבא שלי בבית 
",1
"עצבים סראבק 
",1
"גם יובל שונאת אותי 
",1
"בבית זונות 
",1
"סתום מפגר 
",1
"אם אתה רוצה למות תמות לבד 
",1
"מה הם זונות לא הגיוני 
",1
"זנ גורם לי רצון להתאבד 
",1
"אלייך אנלא מניאק כי לא עשית לי כלום 
",1
"הוא יצא דיי מגעיל... 
",1
"אני לא שמתי עלייך זין 
",1
"ותתחיל להירגע עם העצבים שלך כי אם תמשיך ככה לא ירצו לדבר איתך
",1
"ביום ראשון חוזרים להציק בשיעור למכוער. 
",1
"אם את חברה שלי אז למה נתת לי 40 דקות לשבת לבד ולבכות? 
",1
"אין בר לי למות##  
",1
"אמלה מסכן
",1
"מזה אל תחפור ישרמוטה  
",1
"יש שם מלא ערבים ומשוגעים 
",1
"אמאשך תסתום תתחיל להרגיע 
",1
"עלק שקרן 
",1
"פעם עשיתה סקס 
",1
"אני דופק לו מכות 
",1
"הם מכוערות רצח 
",1
"אני מפחדת רצח שתקחו לי את הטלפון או תעשו לי משהו 
",1
"אני מפחדת שכולם יהיו רזות ונמוכות כאלה.. אני גבוהה ואני לא מחשיבה את עצמי כשמנה אבל אם הן יהיו ככה אז אני יחשב לכזאת 
",1
"איזה סתום 
",1
"בוכה# באלי למות עכשיוווווווווו# לא קשור למה שאמרתי לכם# לאלשאול לא עונה# 
",1
"יאללה סתמי### 
",1
"אני מנסה והם לא סמים עלינו זין 
",1
"ואם כבר רציני אני מעדיף שאת תשבי לי על הזין ולא היא 
",1
"סתום תפה יאהבל 
",1
"תראו מה עשיתם יבני זונות 
",1
"לך מנייק 
",1
"ילד סוטה 
",1
"מאיימת עליו 
",1
"אני עוד שניה בוכה שאני מקללת אותו ככה 
",1
"מה את מתעצבנת.
",1
"לא צריך בירה
",1
"מה באתה לתקן יבן זונה 
",1
"אני ממש עצבנית על הבוקר נדבר אחר כךךך  
",1
"והוא מחכה לזין 
",1
"לילה טוב אמן למות תחסכו שאלות. 
",1
"לזונה שלך 
",1
"רועי הומו רצח 
",1
"למה אני יכולה להיות כלכך מטומטמת?!?! למה אני לא חושבת אחרי שום דבר?! אוףףףף# 
",1
"הרגע ירדתי לנוק סעמקקקק  
",1
"אלון אם אתה לא רוצה להמשיך לריב אז תסתום את הפה 
",1
"או מקלל אותי בפרטי  
",1
"חברה שלי מי רבין ניסתה ליתאבד 
",1
"מישהו שם בקבוק וודקה לאיזה אחד שם בראש !!!! ##  
",1
"איזה בית ספר מזדיין& .. 
",1
"לא יהומו 
",1
"גילי זה מעליב?  
",1
"בא לי למות עכשיו 
",1
"די את מגעילה  
",1
"לא עישנו ולא שתינו 
",1
"יום חרא חברות עאלק מתנתקת תכלס. כולכם צבועים.#  
",1
"למה כולם רוצים להרביץ לי אחרי החוופש????? (נריה דקל ליאם ותמר) הילדים הקבוועים שמתעללים ביי? 
",1
"מרביץ לכל דבר 
",1
"השפלה לילד הומו 
",1
"שתוק כוסעמק 
",1
"ואל תערבי הורים ימטומטמת 
",1
"דיכאון כבד. 
",1
"אם אני יראה שאת ממשיכה להציק לי אני יחסום 
",1
"שתוק טיפש
",1
"ואני מסכנה 
",1
"חוץ מזיון  
",1
"השרמוטה שמספר או מספרת שקרים עליי לאוריאן שיפסיק אני סתם נעלב כי יצאים עליי אחריי זה 
",1
"אחשליי בשטח אבא שלך מזיין פה את כולם 
",1
"אז את מודה שאת שונאת אאותי  
",1
"גחלים לנרגילה טעם לנרגילה בירות ובריזרים 
",1
"לא מי שהתאבד היה אשתו של היטלר וחברתה 
",1
"כוסעמק ערס תשיגו לי את ליאל דחווף&^ 
",1
"מה ישך מה קרה תמעליב 
",1
"יום חרא שיגמר כבר איפשר שהיה פעם אחד טוב יואו נמאססס # 
",1
"ילדה שרמוטההה יואווו חברה בתחת שלה חברה. 
",1
"אני כן כועסת עלייך וכן נפגעתי דלא ענית לי שאת חושבת שאני שקרנית שאת חושבת שאני כלבה וההפך 
",1
"עזבו כיתה של מושפלים 
",1
"חחח סתם משו טיפשי חשבתי יבשה בקטע של הפות שלך 
",1
"למה בוכה 
",1
"אז קבלי חרא בעיניים 
",1
"יובל מרביץ לי אני אורי 
",1
"הרביץ לי 
",1
"אז אני לא ימות 
",1
"שלחוו עוד!! ילדים מפגריםם שימותו. צאוו לי מהחיים! חברים עלאק רקק היא מבינהה!! 
",1
"אני שונאת אותו יותר ויותר   
",1
"אני מרגיש זין כזה  
",1
"שמעי ילדה ישרמוטה אמא שלך זונה  
",1
"חיימשלי אל תמותיייי 
",1
"בוכהה פההה 
",1
"יש לי כמעט ליטר ודקה 
",1
"תחנק אמןןןןן 
",1
"והוא עבד עלי שהוא שותה ומעשן ובנדר עוד שנייה בכיתי 
",1
"שהיא צוחקת על התאבדויות וחתכים  
",1
"לך תדחוף דילדו לתחת  
",1
"לא קרה כלום עובר אלי משהו שבגללו אני בוכה בוקר צהריים וערב# 
",1
"אני רוצה למות 
",1
"סתומה הילדה פאק מה היא עושה פה# 
",1
"נו יהומו 
",1
"אבא טוהר מקללת אותי ומעליבה אותי  ## 
",1
"גמאני את באמת בוכה? ?!?! 
",1
"חרא חרם אדיוט
",1
"מי אתה יהומו למה כרתי לך יהומו 
",1
"זה מושלם רצח מאורת גנבים 
",1
"לייב כנסו הבני דודים שלי ואחשלי רבים מכותת 
",1
"שלום יהומו מה זה ? 
",1
"אבא מתעצבן כועס צועק מאיים עליי מה יש לו   
",1
"יאהבל גם אני שותה לא צריך מאה  
",1
"רציתי להרוג אותך באותו זמן  
",1
"מרי ככ שמנה שהיא לא תיכמס לסוותר ואת מדברת איתי על הכיס 
",1
"כי עמנואל רצה להרביץ לישי ולזרוק עליו אבנים 
",1
"ולילה טוב רצח של שמן בכיין שיכור רוסי 
",1
"אז זדיין לי מהפרצוף  
",1
"יא זין כולם שונאים אותך # 
",1
"אמר לי מילה מסריחה  
",1
"סתום תפה אדיר 
",1
"מה יאללה דיי כבר נודר באלוהים שגם בוכה ושגם את פוגעת בי ולא פחות ממה שאני בך
",1
"אני פוגע בך והחיים שלך חרא ובכי בגללי למה את איתי לעזאזל 
",1
"קצת פחות הילדה לא מתרגשת בקלות היא סתומה כזאת חסרת רגשות 
",1
"תחשוב שאתה מעליב את שירה 
",1
"יבן זונה תתאבד אתה 
",1
"הןא ימות.בעוד שעתיים הוא ימות. 
",1
"זה בסדר אל תבכי 
",1
"איפה ודקה?
",1
"אז שתיהן השוו אותי להיטלר? יאיי אני היטלר 2 בא לי לבכות 
",1
"אני עוד שנייה בוכה במקום 
",1
"שלא יחשוב שאני דפוק ושאת זונה  
",1
"בא לי למות  
",1
"אבל למה אתה כל הזמן בדיכאון 
",1
"מה הקשר חרם אני חברה שלה  
",1
"וואי היא ככ זונה דיי  
",1
"ואתה יותר מטומטם פאק!!!!!!!
",1
"יא הומואים 
",1
"זין שלי הוא חושב שאנחנו חברים שלו
",1
"יאוכל חזיר  
",1
"למה ככה?, למה לבכות. למה לבזבז דמעות על דברים שלא שווים את המאמץ שדמעות טורחות. 
",1
"לבב מה את מזיינת  
",1
"אבוש אני בוכה  
",1
"מה זה פינלנדיה שם תביא לי כוסית  
",1
"כי אם את מרכלת על ילדה אז זה גם מגעיל ולא יפה וגם היא יכולה לגלות את זה 
",1
"אתה בוכה? 
",1
"יום חרא ילד מניאק תמות אמןן 
",1
"שלחו כמה תמונות עירום כבר עדיף 
",1
"רצה להרוג אותי השבת 
",1
"היא מביאה את אבא שלה אני מפחדת שהוא מחבל אם אני לא יוצאת מזה רק תגידו לאמא שלי שאני אוהבת את עצמי # 
",1
"מסריח מהתחת של אחותך 
",1
"והיא ממש ממש מכוערת 
",1
"מה את רצינית דיי אוריאניי אפחד לא שונא אותךך  
",1
"איזה זין לוטם 
",1
"מופר אני ייזין את מי שגורם לך לבכות רק דברי באמא שלי 
",1
"נאצים תמותו אמן יחארותתת 
",1
"זה למה אתה מפסיק לעשן? 
",1
"ישרמוטה אחת 
",1
"אפילו עכשיו את מדברת כאילו שאת עצובה ואני מאוד דואגת לך אמוש פשוט קשה לי שאת עצובה פשוט פשוט בהודעה קולית את מדברת עצוב אני דואגת לך 
",1
"תתאבד יא בן שרמוטה 
",1
"מציקה לחבר שלי וחושבת שאני אתקדם לא חמור כמוך שינטוש חברים בשביל בנות/בני 
",1
"יצא לי שפיך 
",1
"לא, רצינו להרוג אותו אם טראפ ואתה ירית בו 
",1
"מישלך לא אימא שלך החרמנית הזאת עוד שנייה מנשקת לי לא יודע מה 
",1
"זונות אני אפרק אותם רוניי אל תיתרגשי מימה שהם אומרים לך 
",1
"אני שונא את החיים 
",1
"אחשלי פשוט עצבן אותי הרביץ לי ואם אני הייתי מרביצה לו ככה הוא היה בוכה 
",1
"את צבועה רצח  
",1
"סתום תפה מטומטם 
",1
"שרמוטה זונה מזדיינת 
",1
"סתם נו מה אתה בוכה 
",1
"מה לבד יהומו לך לחאוה  
",1
"לך תזדיין 3 
",1
"מה למה בכית  
",1
"למה שתתאבדי 
",1
"לי לא יחרא זכורו יחארות 
",1
"סתמי יא זבלה מטומטמת 
",1
"מסננים תמותו  
",1
"זה לא פר ואני אצובה מאוד מאוד ואני גם בוכה מרוב שזה לא פר חיקיתי לזה ארבה זמן וזה אחי לא פר שבעולם 
",1
"יא זיינים 
",1
"שלחתי הודעה לבת שבע שילדים מעליבים אותך בוואטס אפ הכיתתי ואני ראיתי בעיניים שלי שתטפל בזה 
",1
"ילד אמן תמות 
",1
"חשבתי אתה עוקה רק אחרי כוסיות והיא דומה לתחת אחי 
",1
"עם אתן הייתן במקומה הייתן כבר רצות לבכות לאמא
",1
"מה אתן מתערבות ועוד מתחילות לריב וצוחקות על אחרות 
",1
"אתן פוגעות באחרות אז יאללה שתקו כבר כולןן!!!!!!!! 
",1
"הראל סתום יא אדיוט 
",1
"אני פה בדיכאון עכשיו 
",1
"בת זונה באר שבע 
",1
"מסכנה שכמוך 
",1
"בי סתמי
",1
"למה הם עשו את זה וואלה הגיהנום אצל מובטח שתבוא אליהם בסיוטים לבני זונות האלה 
",1
"כי אין לי אף אחד בבית ספר הזה אני לבד וכול המורים שונאים אותי 
",1
"והיא יודעת שבכיתי 
",1
"סתום ימתומתם 
",1
"תקשיבו אני מתה מפחד... יש פה איזה מישהו שמסתובב בכל הבניין דופקים בדלתות ובורח הוא בן 24 כזה אני מתה מפחד הוא דפק אצלי ואמרתי לו אלכוהוליסטים בבית הזה עם תכנס תמות אני לא יוצאת עד שהוא לא הולך החצוף... 
",1
"אתם תבכו ךא אני
",1
"זה עושה רק רע 
",1
"אני נשבע שאני יזיין אותך 
",1
"שהולכת עם ילדה מכוערת 
",1
"אני חוסמת ערבים 
",1
"עם אחותי תעשה לי את זה היא תדקור אותי 
",1
"בית זונות 
",1
"אז נודר שאם אתה מביא את כל האוהדים של באר שבע על כל האוהדים של ביתר הם מזיינים אותכם אז אל דבר 
",1
"פשוט שקרנית 
",1
"גרמתי לך לבכות
",1
"מתן תקבל בעיטה בפרצוף ותדבר 
",1
"אחרי מה שסיפרת לי ואלעד היא ילדה מגעילה רצח 
",1
"יאללה בוא מכות 
",1
"שמעתי שאורי רוצה להביא לו מכות... 
",1
"חרמן וזונה 
",1
"שאני אלך לבכות שוב? 
",1
"מי שמסנן דומה לתחת 
",1
"סתומה מה אני יגיד 
",1
"היא עכשיו בוכה בגללך  
",1
"*דוחה. לכי לאולפן ימפגרתתת 
",1
"כע טיפש 
",1
"רציתי להביא לך דקירה 
",1
"שונאת את נועם 
",1
"ממתי את מעשנת 
",1
"וכולם שונאים אותה 
",1
"יעני בית זונות 
",1
"מלכה יזונה 
",1
"אמרת לי שאני מפגר 
",1
"שמנגן מרביצים לך בגלל זה 
",1
"שגיא אל תמות לי פה 
",1
"רבתי איתה מכות  
",1
"בת זוננההההההה 
",1
"אבל אני סתומה חצופה! 
",1
"אמר שאתה מעשן 
",1
"אוף סתומה 
",1
"וואו אתה טיפש 
",1
"יש לך גוף סקסית מהמם  
",1
"סבבה גם פה הוא משקר החרא 
",1
"בית ילד חרא צא לי מהחיים!!!! 
",1
"מלכה מה יש לך יזונה אחת לך לך תדחוף איזה דילדו לתחת יבן זונה אחד 
",1
"מסכנות אני מרחמת עליהן 
",1
"לא אתה טיפש 
",1
"מה רע בשוטים 
",1
"כרמל סגל הזונה 
",1
"אתם מפגרים 
",1
"יש לי שאלה אם אני הייתי מבקש מימנה תמונות עירום היא היית שולחת 
",1
"אבל באמת בלי למות 
",1
"סעמק מה לא היה הפלה 
",1
"מההוא חושב שאם אני כיתה זין בוא גבר  @ 
",1
"תזדיין יזין 
",1
"חרם חברתי 
",1
"חרא בירוק 
",1
"איכ יבן זונה  
",1
"רואי יסוטה מסריח 
",1
"#כוסית תעקבי מכוערת תעזבי 
",1
"כן היא תביא וודקה  
",1
"איזה מכוער הוא  
",1
"וואו עכשיו אני ממש עצוב 
",1
"כי את ילדה מסכנה שבוכה בגלל שמישהו לא בא להגיד לך שלום אני לא פוחדת ממך אני מרחמת עלייך 
",1
"כמההה בכיתייייייי 
",1
"באמת סתום  
",1
"מי רוצה להרביץ לי מחר חוץ מי לירון ?????. 
",1
"אני באמצע נהיגה, הקנס שאני אחטוף אני אכניס לאמא שלך ולך עמוק בתחת 
",1
"יואו איזה עצבייםם השוטר המטומטם הזה חושב שאני ילדה בת שלוש ולא נותן לי להיות איתה ### 
",1
"אני תמיד ידעתי שאייל מסומם ???? 
",1
"שירי את סתומה 
",1
"אני ממש בדיכאון 
",1
"איכ ילדה מטומטמת. 
",1
"טוב אז תבכה מעצב 
",1
"ועם קצת מזל אני ושי תופסים אותו לפעמים בהפסקות ומפוצצים אותו 
",1
"אבל כולם בסוף היו סוטים ולא היה כיף לידם 
",1
"אני רוצה מכות 
",1
"את יודעת מה זה סקס  
",1
"היי תגידי קרה משהו את בוכה?! 
",1
"וואי תקשיבו דוקטורים בוודקה יאללה תבחרו מה לשתות 
",1
"את זאת שהתחלת לאיים 
",1
"כי היא צבועה וחרא ילדה 
",1
"יזין קטן מה אתה רוצה 
",1
"הוא מטומטם כמוך 
",1
"את כן מעשנת 
",1
"תביני שלא משנה כמה כיפור תשימי תשארי מכוערת 
",1
"אני לא סתומה 
",1
"מה אתם מסטולים 
",1
"אל תייחס אליה סתם מעצבנת . 
",1
"סתם שמנה דומה לדורה בהריון 
",1
"חיים חרא יש לי # 
",1
"מה אתה מוחק יא פחדן 
",1
"אני שונאת את המילה הזאת ואתה יודע את זה  
",1
"תפוצץ אותם מכות  
",1
"חוח זונה בלי ציצי# 
",1
"נהג מפגר למות כולם צרחו כמו לא יודעת מה שבר את העמוד ואת הגדר והדלת של האוטובוס לא נפתחה 
",1
"אמרת לי את שאני נראת כמו זונה ורואים לי את כל התחת לך בינתיים ראו את כל התחת  
",1
"היא מעצבנת אותי 
",1
"איזה מטומטמת
",1
"כנסו מרביצים ליי  
",1
"סובלת מכאבים  
",1
"ואתה על הזין הקטן שלי 
",1
"אין לי בעיה א אני לא לסבית אני לא יכולה כי הוא אח שלי אני מעדיפה שלא ## 
",1
"הא לי למות אופפ 
",1
"&תמותו אמן  
",1
"מיתר אתה אומר שאני שקרנית?! 
",1
"אוף אבל זה מעצבן רצחחחחחחחח 
",1
"אין לה חברים תקשיבי גם החנונים אצלנו שונאים אוצה 
",1
"אבל סתמי 
",1
"אני יביא לך צ'ק שמן 
",1
"איריס מושפלת 
",1
"ילדה מפגרת קנאיתתתת
",1
"כואב לי רצח 
",1
"הוא מפחד ממני
",1
"בסדר אלעד כל מילה שהוא אומר זה סוטה 
",1
"2 מטר זה הזין שלי אולי  
",1
"אני בוכה בגללו! 
",1
"ולי בא למות  
",1
"מכוערת מגעילה אחת  
",1
"מתי נגעתי לך בתחת 
",1
"הילדה הכי מטומטמת בעולם! ## 
",1
"היא שונאת שאני איתם 
",1
"מה את סתומהה??? 
",1
"זיו מפחדת מכלב.... מה תעשה עם כל הערבים מסביב 
",1
"ואתה? משקר כדי לפגוע 
",1
"סתמי תפה שלך 
",1
"את מכוער לא אמא שלי מכועערררר 
",1
"המורה יערה הרביצה לי 
",1
"אתה קורא לי שמנה 
",1
"קצת צבוע
",1
"בסוף זה יעבור לו והוא יזיין אותך באמת שהוא אחד החזקים 
",1
"האח עוד מעט טעון מלא יזונות 
",1
"תערבי תערבי את אחשלך על המסכן הזה 
",1
"אם אתה משקר אז אני מת 
",1
"מי שמדברת על פדופיל נכנסת לשירותי הנים 
",1
"היה צבוע 
",1
"אוי מסכנה 
",1
"ערבייה מוזרה 
",1
"אומרים לקנא דפוק  
",1
"מורדכי סתום תפה ידבע אם לא הייתי צוחק אני זין 
",1
"יאללה כבר מרגיש לי כמו סמרטוט שלך 
",1
"לכי יגמדה 
",1
"ואני מרגיש עצוב ודיכאון 
",1
"למה יש לך בעיה עם הומואים יהומו 
",1
"אנחנו מדברים על טל הילד הזה שהוא שמן והוא נראה כמו בטטה  
",1
"ועוד איזה ילד מגעיל פדחן מי הוא בכלל שלא ידבר עלי# 
",1
"זה שידור ישרמוטה 
",1
"היא כזאת מושפלת אף אחד לא רוצה אותה 
",1
"אימאלה בכיתי שהוא בכהה 
",1
"שמעתי שבן חנק את איילי 
",1
"כן בטעות שלחתי מיקום פה ואל תסבך אותי עם ראובן אני מפחד ממנו 
",1
"ויום לפני בכתה 
",1
"שממש מציקים לי אצל גפן 
",1
"גם אני שונאת לקום מוקדם בבוקר 
",1
"חצופה אני ממש לא חרמנית!! 
",1
"חחחחח הם כן לא אומר שאתה גרוע פשוט אם אתה מזיין אותם כל הזמן הם בטוים 
",1
"בתחת זה סטייה 
",1
"למה אתה חרא 
",1
"זה ממש מעליב אז עם את לא רוצה לדבר איתי למה דיברת, 
",1
"מפה תמות 
",1
"פשוט אני לא אוהב שילדים באים ואומרים לי שאת מקללת אותי 
",1
"אני כך כך הולכת לבכות היום  
",1
"בלי זיון אבל 
",1
"או 30 רק וודקה ועירבוב אתה דואג לעצך 
",1
"אני עצובה מאוד 
",1
"כולם באזור שלי שונאים אותי  
",1
"נמאסליי מהחיים האלה.. נגמרוו ליי כבר הדמעוות# 
",1
"הופההה ערסית יאללה תביאי את חבר שלךךך נטפל בו 
",1
"מה אתה מזבל את השכל יא חננה 
",1
"אתה תמות אמןןןןןןןןןןןןןןןןןןןןןןןןןםםןםםםןם 
",1
"מי הרביץ לך?
",1
"יהומו אחד מזה תעיף את אדיר זכור את זה יעומרי 
",1
"ישי שונא אותי בדםםם 
",1
"ויצא שרבו ושהוא קורא לי בכיינית 
",1
"אתה שקרנים
",1
"אני חוגג אותה בוכה בבית 
",1
"אני ידקור את הסכין הזה 
",1
"אתה קורא לי שמנה 24/7 . זה הרבה יותר פוגע וכשתעמוד במקום שלי תראה 
",1
"בני זונות פתחו קבוצה בלעדינו לים 
",1
"אם היא לא הייתה מבטלת הייתי עושה לה את הגיהנום 
",1
"יא בני זונות משתרללים בתחת 
",1
"כל יום דוחפים לכם מקלות בתחת 
",1
"יא בני זונות מי שידבר על ארואס או על אורי אני יזיין אותו מכות 
",1
"חמודים חסרי חיים הומאים שדוחפים להם שיפודים 
",1
"אל תתחילו ואל תגידו מילה אחת יא יצורים מזדיינים 
",1
"אני לא יגיד מי אני שלא תדען אני יבוא לכם בחלומות אל תדאגו 
",1
"חצי מהכיתה שלי אמרה שאני בוכה סתם 
",1
"ניראלי שבאלך לקבל מכות 
",1
"כמו איזה צבועה 
",1
"אף אחת כולם שונאות אותי 
",1
"לא בקטע רע אבל בגללו הם רבו איתנו  
",1
"הרביץ לאח שלי 
",1
"דווקא שחשבתי שמישהי אחת תכתוב היא לא כתבה חשבתי שאת חברה שלי יצבועה ואני תמיד שואלת אותך 
",1
"ילד יבן זונה 
",1
"אתה מפחד 
",1
"כי הם חשים ומעשנים 
",1
"עשית עלי חרם כבר לא בא אלי אה 
",1
"משהו מטורף אחושרמוטה 
",1
"אתה יודע מה שמגיעים למשפחתון בו מכות אני שובר אותך 
",1
"את בטח סובלת כל יופ  @ 
",1
"זין עליך- 
",1
"ואז מתאבדים 
",1
"איכ עידו ילד מגעיל.. 
",1
"ואז אתה תראה מזה מפוצץ 
",1
"ובכתה לי אחרי זה שמפיצים עלייה שמועות 
",1
"אבל למה שונא אותך הוא אפילו אמר... 
",1
"הוא נראה כמו אנס 
",1
"לב אני שובר אותך במכות יהומו 
",1
"עישון פסיבי  
",1
"אתה ילד דפוק 
",1
"וואי חכי רגע אני הולך לדקור את אחי וחוסר 
",1
"ווואי סעמקק שונאת את החיים האלה נישארת בדרכא # 
",1
"למה אתה חופר לי אחושרמוטה 
",1
"היא ואת וכול המשפחה הזונה שלך מעניינת לי את הזין הבנת יבת זונה 
",1
"אני יחסום אותך 
",1
"אידה תזהרי יש מצב זה פדופיל  
",1
"תראה תמושפלת 
",1
"סתום כבר יחמור 
",1
"אני ירצח אותך לא אמא 
",1
"אחי זה מטריד למות 
",1
"שתוק יהומו תמחק את זה 
",1
"שתוק אתה יאשכנזי טיפש 
",1
"סיגריה ואני יוצאת 
",1
"כי היא יצאה חרא ילדה ובגללה את יצאת חרא ילדה  
",1
"מיכל הזונה 
",1
"היא מציקה לי מלא  
",1
"איכ די די את מגעילה אותי 
",1
"אני טיפש חחחחח תחלום חמודי  # 
",1
"אללה מכות אללה  
",1
"יבן זונה תקשיב ותקשיב לי טוב פעם הבאה אתה מת  
",1
"ילדה סתמי תפה  
",1
"תשתי רק בירה 
",1
"תמותו כולכם!!!!!!!!!!!!!!!!!!!! 
",1
"את הבן אדם הכי מכוער שאני מכירה 
",1
"הדר מעניינת לי את התחת 
",1
"הכי להיט...להזדין עם ליצנית כשאתה מוציאי את הקונדום היא עושה צורה של כלב!!!! 
",1
"דיי דנה סתמי כבר אל תגידי יותר מזה 
",1
"נודר מכות 
",1
"ייזונות עם עיניים 
",1
"אלמוג לוקח לנו את האוכל ומקקל אותי ואת דקל והוא מרביץ עם כבלים 
",1
"מי שלא מאמין הגעתי פה לחמישים ותשע וזה כי היה עמוד ובירידה הגעתי לששים חמש שש וגם בגלל שעצרתי כי פחדתי אז תזדיינו 
",1
"אני שקרן  
",1
"תגידי להם שהם יכולים לרכב על הזין שלי 
",1
"אני יבעט לך בתחת 
",1
"לך לזונה  
",1
"סמים זה כלום כם אלכוהול זה כלום אני איבדתי את ההכרה בגלל אלכוהול 
",1
"כי הייתי מספיק עצוב ופגוע 
",1
"מה אתה זין 
",1
"אני בא רק כדי לזיין את אמא שלך השווה 
",1
"יא גזעני 
",1
"אף אחד לא מתאבד וזהו. 
",1
"בוכה בכוה 
",1
"ילדה שרמוטה  
",1
"בכיתי כל כך הרבה היום.לא רק בגלל זה אבל היה לי יום גרוע מזל שיש לי אותך 
",1
"פאק פדופיל התחיל איתי 
",1
"תחזיר אותי ימניאק 
",1
"יענו על סקס 
",1
"זה לא אומר שאתה לא תקבל תמכות שלך 
",1
"שלו אתה הכי זונה באשדוד אין לך זכות דיבור 
",1
"דור מה אתה מקלל שם 
",1
"נו כוס אומו  
",1
"יבן זונה אמרו לי שזה אתה 
",1
"שתקי כבר יחננה 
",1
"איכ שימותו 
",1
"אז אני יבוא ויפוצץ אותו 
",1
"שתוק יא שמן חרדי 
",1
"לא שותה פינלנדיה זין 
",1
"פאק איזה ילדה מפגרת אעלק אחר כך היא אומרת לי חברה שלי רשמה לך הודעה ואז היא אומרת לניקול שהיא תעיף לי כאפה ושאני פןסטמה חחחחחח לפני שאני מעיפה לזונה הזו לאטמה של החיים תרגיעו אותה 
",1
"אני שונאת אותן 
",1
"איכ איזה מגעיל 
",1
"שהיא תבכה זה בעיה שלה 
",1
"לא משתגע רק תוהה לעצמי למה פתאום החליטו להחזיר אפילו אחריי שקיללת אותי בפרטי 
",1
"יצרפתי זונה לך דחוף בגטים 
",1
"אני לא יכולה בוידאו אני ערומה!! 
",1
"אני שונא אותה 
",1
"בזק הוא יעשה הכול מה הוא לא יעשה ההומו הזה כוסאמאשלו 
",1
"אני יוריד את החסימה אבל רק שתדע שאתה ממש מגעיל! 
",1
"והיא אמרה ככה היא מגעילה רצח 
",1
"שים שירים תעשן סיגריה ותשתה בירה ותשים שירים ותביא חברים ותצלם לסטורי 
",1
"לא רוצה לבכות 
",1
"מה הבכיינית עוד כתבה 
",1
"יש לי שאלה קצת סוטה אפשר?  
",1
"תחושב אני צוחק יבן זונה יהומו שאבא שלך לא יסים לך חגורה לתחת ישרמוט 
",1
"קונדומים שמת בתיר כן? 
",1
"כמה סיגריות קונים  
",1
"לך לך להזדיין 
",1
"חתיכת אידיוט  
",1
"העיקר הוודקה 
",1
"בא לי למות טוב!?  
",1
"בואנה ישבורה מכוערת דברי יפה לעדי  
",1
"שתית בירה?? 
",1
