text,label
"70 מישחקים
",0
"גם אותי תקשיבי אני לא מסוגלת לראות את זה אפילו מרוב שאני ככ נגעלת מזה!!
",0
"תפחתח אתה
",0
"אמא שלחה לי
",0
"רגע באיזו שעה
",0
"כי גם יופי זה חשוב !!
",0
"כאילו טוב מידי בקטע יזיז
",0
"הרגשתי חלק מסרט
",0
"יש צפירה בערב?
",0
"רווק היה חבר טלפון אוכל בריא סושי אנגלית שיעור חופשי ים 
",0
"איזה מתקמפר
",0
"ווב אבל רק שתדע זה סתם חרא הטלפון
",0
"יש ליזה ולוג בכל יוםםםם
",0
"אל תאמין יאללה
",0
"Liad_biton111 תעקבו
",0
"אני ישאל את אמא עם יעל לא עובדת 
",0
"זה רונאלדיניו
",0
"מה זה תחכה
",0
"מה כדאי לי להכין סליים כחול שקוף סליים שקוף רגיל סליים לבן סליים כחול סליים ירוק סליים סגול סליים ורוד סליים אדום 
",0
"זיו צריך שדנה תסכים בן הסכים
",0
"היא אמרה לעילי אתה תנשק אותי שנה הבא ה אתה תזיין אותי 
",0
"אז אל תשאל
",0
"היא מחקה הכל הכחבה
",0
"היא היתה שיא כועסת
",0
"אני רוצה מה שאתה רוצה
",0
"@ליאוראוזןיפהשליי @ליאןשחריעולםשליי 
",0
"תגידי לי שמות של מי שהיה שם וריכל עלי
",0
"עשו סגנון מזרחי, עומר אדם חוגג..
",0
"עוד לא מסכן 
",0
"איזה גפן
",0
"זה רק אם
",0
"בע""ה חברים, בחסדי השם היום ב18:50 ברחוב טייבר 25 גבעתיים, שיעור מפי הרב רותם שנירר שליט""א על הלכות פסח ומהותו הרוחנית, נשתדל לעבור בקיצור על רוב ההלכות הרלוונטיות. נשים וגברים. חזקו ואמצו שבת הגדול שלום ופסח כשר ובזכות כך גם שמח! 
",0
"עזבו אין לי כוח #
",0
"בואנה שבי בשקט יסתומה 
",0
"מתי היומולדת של חן?
",0
"מאוד מפחיד!!
",0
"מה מה זאת אומרת אכפת לי?
",0
"יש לך וואטסאפ בנוקיה?
",0
"איכ נודר אופק
",0
"ולא רוצים הורים
",0
"מה את עכשיו
",0
"נבו אילן שניהם 
",0
"עם העשיתי משהו סליחה
",0
"כבר לא רווקה 
",0
"הוא שבר שמשה קדמית של ניידת עם אבן
",0
"רק את קיללת
",0
"לילט חיילים
",0
"כמו שעשית לביטון
",0
"אעלה בכל זאת
",0
"תאמת כע
",0
"על הגז
",0
"הוא עשה אתזה
",0
"אני צריכה להיכנס למקלחתתתת
",0
"וואי יזבל
",0
"אתה וליאל
",0
"רוצים לצאת לדוריס ???
",0
"מישהו אמר את שמי?
",0
"~?שירה עיני-shira einy…
",0
"אני לא יודעת אם לשאול את כוכב אם הוא יכול להיפגש מחר
",0
"הפוקימון הכי חזק אצלי עכשיו
",0
"אנחנו לא אצלה
",0
"לעידן יותר קשה עם מה שקרה לשלמה... ניר איכשהו מראה חוזק לא יודעת למה
",0
"טוב אבל בנתים תבחר משלי
",0
"אמא הכי הכי Love
",0
"אבל זה ליוטיוב צריך להשקיע
",0
"ישר נכנסתי לחדר
",0
"את זאת בתחילת השנה שאמרת שבא לך לילמוד להוציא ציונים יפים ואני פשוט גם רציתי
",0
"עשו לי השקמה בשבע
",0
"למה זה לא הלך
",0
"מאיפה לך?
",0
"איזה לגנדרים היו לך
",0
"2,684,268 פוסטים ציבוריים
",0
"אין מורה
",0
"דניה אני כמה דקות לדבר איתך
",0
"רואים איך זה לא אכפת לך
",0
"תראו מה היא אוכלת
",0
"פשוט טלפון גרוע
",0
"אחי מה אני עובד עליייך
",0
"לא הבנתי אתה לא הולך בסוף
",0
"מה יש לך?!
",0
"יו גמאני אמרתיי
",0
"אני בפנים?
",0
"אבל אל תהרסו לכם
",0
"יפה לך בנג’י
",0
"להנוס אבל חזק
",0
"מה זה קשור לכאן?
",0
"אם היית מזיזה את הפוני
",0
"גמאני לא
",0
"תחשוב כאילו הכל טטוב
",0
"נשיקה! נשיקה?
",0
"Omer Barazani עומר ברזני
",0
"אבל מרשים לך
",0
"נשבעת לךךךךך
",0
"למי יש סוני עם המשחק Fortnite ורוצה לשחק
",0
"כי הוא היחידי מהכיתה שיעשה הכל בשביל חברה שלו
",0
"ילדים למה אין אמוגי של שיניים?
",0
"כאילו נשבר
",0
"זהו הפסקתי הכול טוב
",0
"זה לא מראה לי שהעלת כלום היום
",0
"כוס אמם
",0
"השם המשפחה שלה קוגן ואת פולב
",0
"דברו איתייייי
",0
"אז בכוח
",0
"למי תיקראי
",0
"ולא שמתה לב
",0
"אבל לאן
",0
"נכנס ביי
",0
"בזמן האחרון
",0
"אמאלה אני פשוט בשוק.
",0
"לא הרסת לאלעד הוא פשוט נפגע
",0
"אמלה איזה ברכה לקשורה בעליל פדחנית 
",0
"מתי הולכים
",0
"נכון. שחכתי
",0
"שקט אין לי בעיה..
",0
"חבר שלי אמר ללירון שאם את מאוהבת בשיר (כי שיר אוהב אותה) אז היא אמרה לו שלא והיא סתם גורמת לשיר לאהוב אותה
",0
"בטוח הוא
",0
"יפה מה אמרת יפהההההה
",0
"אז עינב
",0
"עיר: גדרה מיקום: רחוב מספר ילדים:2 מקצוע:בנאית שם הבעל:עומר לשואלים 2 ראו 
",0
"לפאב גי
",0
"IDO VAKNIN | עידו וקנין
",0
"אני ארנה 11
",0
"ילדים . כולם להתקשר להורים להגיע ליד בית הפול לקחת אתכם . עכשיו להתקשר הבקשה 
",0
"מישהו שמתקשר?
",0
"אעאאא אני באולם
",0
"תמחקק תאפליקציה הזאת
",0
"מה זה
",0
"יש לי יום הולדת!!!!?
",0
"סליחה על שבת
",0
"זה לא אני מי זה מי שולח לך את זה
",0
"ןקרים לי סבן זירו סבן האל של הצדק
",0
"משו כמו 10הדקות
",0
"פוטין חחח
",0
"כן מה מה
",0
"למה אתה גר שםםם
",0
"היא חברה שלי אבל לא הכי טובה יש לי יותר טובות כי רק הכרתי אותה 3 חודשיים אחרי תחילת הלימודיפ
",0
"כן זה היה מגניב רצח 
",0
"וואיי איזה ס.. יש פה
",0
"אני כןןן
",0
"אכן אכן
",0
"דם שלי
",0
"בר תשאלי את הכיתה שלך אם אולי מחר יש לנו טורניר מולכם בשעה שלישית
",0
"יא גם אני
",0
"תגידי לים מזל טוב הוא לא עונה לי בטלפון
",0
"היא אמרה לי לפני שאת לא מקשיבה לה וכל זה
",0
"‏‏‪‪+972 53-340-2875‬‬‏ החליף/ה את תמונת קבוצה זו
",0
"מי בא לחפש פוקימונים?
",0
"אתה תקבל מהות
",0
"קיבל תגנים ממני
",0
"היא שולחת לי תמונות ומשוויצה בהכול איך לא אדע
",0
"לא הורידו לי את הגשר
",0
"שתדע לך אדוני
",0
"נכנסתי אליך לא?
",0
"בקיץ זה משהו אחר
",0
"בואו נתפלל שזה לא יגיע לשן
",0
"טוב עזבי אותה על תתייחסי אלייה
",0
"אדר מאוהב
",0
"הביתשלי בשיפוצים
",0
"טוב אני הולכת לאינסטגרם שלה
",0
"דווקא היא כוס עמעמק
",0
"אין לי כוח ואין אוטובוסים
",0
"אמרתי לך תמיד שהיא צבועה 
",0
"כמו מי?
",0
"אבל אסור לי לנסוע עליהם רק עוד חודש אני יוכל
",0
"לא הולך היום לסדרררר
",0
"כי את על WIF גולשת של הבית
",0
"ותגיד לה זהו השלמנו חיים שלי היא
",0
"זה עבר
",0
"האופי שלה בסדר
",0
"אור תפוס??
",0
"בר מקום 221
",0
"את יכולה להוריד את החסימה
",0
"למה לדבר ככה
",0
"אני לא אומרת לך תציעי היום תציעי ביום אחר
",0
"אתה הולך לאימון ?
",0
"כנסו לקישור זה כדי להצטרף לקבוצת ה-WhatsApp שלי: https://chat.whatsapp.com/6O27LuqeHcL7bCw27QUIjD
",0
"זה בקבוק ליטר
",0
"בצחוק אבל
",0
"טוהר מחר מביאה ליונתן משהו מאחורי בית כנסת 
",0
"ירין לא ליתערב תודה !
",0
"נאבדת פעם? חחחחחח כן בטיילתת 
",0
"לי יש ירוק ווורוד
",0
"מיכאל או אוחה אוחה @ 
",0
"זה היום האחרון שלך
",0
"את רוצה שאאסוף אותך בכל מקרה?
",0
"עכשיו סיימתי
",0
"כשאתה קטן
",0
"לא עשיתי שופ עבודה
",0
"מה הבעיה להדליק אש
",0
"אנחנו לא דוומים בכללללללל אפילו לא קצת אבל בסדר... 
",0
"זה לא הוגן
",0
"עוד יומיים מודיעין? ## 
",0
"חח סגרנו
",0
"כי אני מפחדת לענות לה אתה מכיר אותי
",0
"טלי מחלתי אבל טוב לי בנישה שלי היום
",0
"אני מנסה לברר עם אביטל ואח""כ אומר לכם מה לעשות
",0
"לא למה
",0
"אני בא עכשיו
",0
"זיינתם את המוח
",0
"נתראה בהלויה
",0
"דניאל ש
",0
"אמרתי ב20:00 תכתוב אבל זה מאוחר 
",0
"פשוט מפריע להם שמסתובבים פה חתולים משום מה
",0
"אבל מילה שיש לך אןמץ
",0
"הוא יותר טוב ממך יגיי
",0
"כל השבת אכלתי את זה
",0
"איכס די אני בשוק באמת שאני מרגישה בין הקטינות כרגע
",0
"נצחנו את מעלה שחרות היה משחק לא קל אבל עדיין ניצחנו ??? בסוף התפוצצתי? 
",0
"אני אוכלת סושי
",0
"חשבתי יותר
",0
"אתה נשאר בגוטמן?
",0
"על תשאלו למה מי שרוצה אין לי בעייה להגיד לו מחר# 
",0
"תודה רום 
",0
"אןן לי עדיין לוגיה בקטן
",0
"ככנ אני עושה
",0
"מתן הרוסי?
",0
"לאדע איך מגיעים למצב שאת רואה את זה 
",0
"שימו לב לשעת ההגעה, למקום האוטובוסים,לכל הציוד.
",0
"מתנתקת# רק בר יבין למה## 
",0
"אם יהיה מידע חדש ממקור אמין, אתם תדעו מזה.
",0
"השיר החדש שלו איפה כל החברות שלך
",0
"לא אני הולכת למשכנות
",0
"אני נוסע עם ים
",0
"תוסיפי לולי
",0
"סתם לא יפה
",0
"מממש אבל
",0
"אצל חבר אני עוד מעט בא הביתה
",0
"אן שאני יבעא לעצמי
",0
"אז איך תיקרא לי
",0
"מה הוא אןמר?
",0
"מאוד רוצה
",0
"סתם אני אמרתי לך את זה היום בבית ספר
",0
"וואי כן גם לי זה היה
",0
"תתקשר לאיתי
",0
"תגיד אבל אבא שלך.. אמר לך משהו עליי..?
",0
"תקישיבי אני במימונה של חברה של אחותי
",0
"אני הולך בראשון
",0
"אני לוקח אותך בדוק
",0
"?‍♀יואוווו ברח לי מהראש
",0
"100 שנים**
",0
"פשש לא חכם הילד
",0
"אבח אני קורא לך בייבי בייסי
",0
"תודה על העזרה!!
",0
"מה את שלחת תמונה שלי לליה
",0
"נילך לניצנים
",0
"וואו סאני אתה ככ כישרונייי
",0
"למה כועס?
",0
"יש להם הרבה תקלות לאחרונה אבל מה שהוא בחר הוא הכי טוב לדעתי, משהו ממש טוב
",0
"אמרי הגבר
",0
"אמרת את זה ?
",0
"סתם לילה טוב חיימשלע
",0
"יופי עכשיו הוא יכעס עליי ואז יהרס הקשר יוו
",0
"והאחרון זה שמאוררר
",0
"חדש במיוזיקלי תפציצו בתגובות ותנו בלייקים? .ש. 
",0
"זה מה שבן אמר
",0
"רגע לא ואף אחד
",0
"בגלל זה יש שקט
",0
"חג שמחח
",0
"להגיד לא
",0
"גלמור ועוז מעשר עד שהם מסיימות בית ספר אנחנו משלוש עד עשר
",0
"מתארגנים בכיף
",0
"אבא רואה
",0
"נפגעתי ממיך 
",0
"מחקתי גם הכל כי הייתי ממש מעוצבנת
",0
"איך קוראים לך במיוזיקלי?
",0
"חחחגם אי
",0
"ועוד איזה מישהו מקבוצה אחרת
",0
"אמרה לי אל תעלי עם סוכריות
",0
"אז לא נראלי הוא צריך שק איגרוף
",0
"מה נעשה לו?
",0
"אני יגרום לעצמי לאבד את החיים שלי
",0
"מי מהשכבה שלי יכולה לצלם לי את המילים לשיר של הבנות מצווה? #
",0
"זה יהיה מבחן האהבה שלך אלי
",0
"אתה די
",0
"מה ראית
",0
"זה טוב ולא טוב
",0
"מסננים עפים#
",0
"יש לו פאקינג חברה
",0
"(בהסתמך על ביולוגיה כמובן)
",0
"היא מנצלת את זה שהיא לא גרה לידי
",0
"ראיתי את השיחה שלכם באינסטגרם
",0
"את תיהי רק איתה או גם איתי?
",0
"כאילו כלום לא היה
",0
"נראלך אני יבליג לו על זה
",0
"חג שמח אהובה מה יהיה איתך יורם לא יכול לנשום כבר מהבטן 
",0
"מי יושב לבד
",0
"נו אמרתי לך שאני חייבת לדבר איתה כבר
",0
"יופי וזה גם לא עניינך
",0
"בהצלחה בהמשך הדרך בי
",0
"מישתתף בצערך אהבה שלי
",0
"אההה נכון הילד הזה ממוצקין שרבת איתו
",0
"עוד בין הרגליים
",0
"בסדר בטח אינלך כוח
",0
"אנינו באות
",0
"לכי תקפצי לי
",0
"תקשיבי אני בסוף לא מסתפר היום
",0
"כע חחחחח
",0
"אתה מתביישששש
",0
"את תמיד אומרת שאת תתני רק לה וזה נכון
",0
"לילה טוב.. בעלי^סיסוש 
",0
"וקלה להכנה
",0
"אני מתה בגלל שאני חולה, ניסיתי לבטל את שיעור הגיטרה שלי, אבל
",0
"שמתי סדינים חדשים
",0
"כן בסדר גמור עוקבים כל הזמן אחריכם בכייף שלומי היה בבוקר בבית מחר בבוקר אבא נוסע לבקר את החברה אנחנו כל כך מאושרים לראות שהילדים ואת נהנים אוהבים 
",0
"לילה טוב והרבה מזל טוב
",0
"מי בא איתי לים?
",0
"אתה יודע כמה עבדו עליי עם שירים משפט אחד מוזר ואני עולה על זה
",0
"עלק ילדה קטנה 
",0
"אלן, אתה לא מעיז לעשות או ללכת לשוך מקום ללא אישור של ילנה. עם אסור לעשות מהשהו אתה לא עושה, גם עם זה לא מסתדר לך. הבנת?
",0
"נפתח כמו גדול
",0
"כי זואי לא רוצה לשחק איתי
",0
"הייתי עייפההה
",0
"את מתגעגת לשיחות שלך עם.............# לא 
",0
"אינעל תחת זה לא טען אפילו
",0
"מה עושים בבית
",0
"הוא דוחףףףףף
",0
"נודר באלוהים שלא דיברתי על אבא שלך בפארטי
",0
"יובל לא כולם בהמות כמוך
",0
"אהבת הודעה זו
",0
"3 שבועותתת
",0
"אני לא יהיה חברה של מישהוא שאת לא מדברת איתי
",0
"לשתוק איתך
",0
"שיראה שלא רק בווצאפ אני יודעת להגן עליך
",0
"בלעדייך עוד מחפת מילים את החצי שמשלימה אותי
",0
"אין בעייהבהב
",0
"לינויי מה יש מחר,???
",0
"תעשה את המבחן מייד!!!!
",0
"עדן מעצבן אותי
",0
"חוסם כאילו אני איזה משוגעת
",0
"אין לנו על מה לדבר...
",0
"26 ק״ב
",0
"כי אני ודניאל אחלה פשוט אני והוא היה לנו וויכוח
",0
"משעמם באוטובוס
",0
"היום הגדול הגיע!
",0
"תמונת הפרופיל כבר נבחרה חברות
",0
"ושהפחדנו את ימיני שיש ליצנים ואני ונועה עשינו רעשים עם הרגליים
",0
"פחות חן
",0
"וויברג לא רוצה לבוא
",0
"לא רציתי להגיע לזה אבל מעתה והלאה כל מי שלא תדבר קרואוי כאן לא תיהיה חלק מקבוצת הוטסאפ ל10 ימים ויותר
",0
"יום חדש ## 
",0
"מה את כועסת עלי
",0
"סתם לאטט
",0
"תוודה תוודה
",0
"שאני יראה את רונאלדו אני צובעת לבלונד
",0
"אמרתי לך שלא היה לכם בעיות או טיזה משהו אני לא אבוא אני לא מבין מה הבעיה
",0
"תחפשי בגוגלל
",0
"מה יש בו?
",0
"מי היא חושבת שהיא
",0
"אני לא יודעת אם אנחנו מדברות על אותו דבר
",0
"לייקים ותגובות העלתי מחדשש
",0
"זאת תמונה של כל הפרצוף
",0
"ירין עדי התחליה למה נועה צריכה להענש
",0
"לך תדחוף תטלאפון שלך לתית
",0
"יואו תודה
",0
"זה באמת לא משנה
",0
"קלקידן מה השעה שאצלכם
",0
"ליעד תודה
",0
"תודה לך אילעי חמוד, אבל את הלהתכונן וכמה זמן תשאיר לי טוב יפה עיניים? 
",0
"עם מאי
",0
"מי רב עם אליה
",0
"גם אתה היית שם
",0
"ואני הייתי אתמול שיכורה
",0
"למה חרטה ?
",0
"השתלטות יפי לכם
",0
"מכירה קסם של הורים תאוריה וירוסים ופוקימון
",0
"סנסנים חוצפנים
",0
"למה אתה לא עושה רדי
",0
"זה היה לא נחמד
",0
"ו חצב חמודים עכשיוו להתחבר לקבוצה של הכיתה מהרר# 
",0
"נטלי הייתי היום משעה 16:45 עד 20:45
",0
"1 באפרילללל מזל טוב שחר מהממת שלי (אחותי) ש.א. 
",0
"אבל זהו השנה כל הציונים שלי מעל 95
",0
"לפני שנה ומשהו
",0
"הוא ראה את כלל ההודעות?
",0
"נפגש מתחת לשלטים של ""יש הכל בזול"" איפה סימנתי בצבע כחול 
",0
"לא לטלפון על התמןנה
",0
"עומר לי לא הכי נעים שבעולם שאת נפגש עם רומי ויעל
",0
"סווגשל חברה..
",0
"המון ילדים
",0
"אפשר עזרה
",0
"ממצב דורי יאיא ?
",0
"· חחחח לא להתייחס הטמטום שלי לפעמים בא בלי להודיע לי
",0
"לא מקרינים 12 לוחמים
",0
"היי נריה
",0
"יואו נודר לפני 10 דקות ראיתי בכיכר של הרצל
",0
"אחותייי שאני הכי אוהבת
",0
"לא משנה ממה
",0
"עזבוווו דיייייי להפסיק לשלווח מתנתקתתת
",0
"אני כן.
",0
"אני אצל שבו
",0
"פשוט סופרבוס חברה חרא
",0
"מה אתה אומר לה נו
",0
"אתם הולכים לבת מצווה שלה ?
",0
"אני מוכרת את הספרים האלה בעולמות, מישהו מעוניין?
",0
"כע רצח 
",0
"גינגני יביא, שתיה אני רמקול ומידהו יביא חטיפים ונארגן כסף ונזמין פיצהה
",0
"קיללו אותי
",0
"שלך טיפשה
",0
"יום חמישי לים??
",0
"טוב חייםשליי
",0
"איזה אפליקציה הייתם נותנים לי? אינסטגרם- יפה סנאפצט- מצחיק/ה וואצפ- זורמ/ת יוטיוב-חופר/ת טוויטר- טמבל/סתומה‍♂‍♀ פייסבוק- משעמם קרדיט לשולחים 
",0
"רק בחלומות שליי
",0
"פרשתי יום פצצה לילה_טוב_במיוחד_לפרות @שילת יקוטי? @דניאלה דניאל? ש. 
",0
"תעני שניה לטלפוןן בלי לסנן
",0
"יהיה שתייה?
",0
"טוב בחרת משהו
",0
"אוריקייי יאא הורס
",0
"מי מיזמן
",0
"כמו עש אח?
",0
"כל היום הייתי במספרה של אבא היה כיףףףף
",0
"אחרי אימון אימון נדיר . ש. 
",0
"רוצה להיות ידידה שלי
",0
"יאללה תעלי אלי
",0
"שלו הרבה יותר קטנה
",0
"‏‮62aivah_rab ‬‏‪7 שניותת
",0
"אני אופטימית
",0
"לא אהיה זמינה !!! אז אל תשאלו ! שידוור 
",0
"זה לא יקרה יותרר
",0
"אני למטה לינוי.
",0
"דו מיני
",0
"לא יכול אני מנסה לחשוב ואני ניזכר במה שיצא לך מהפה סליחה שאני אומר הבטחתי שאני לא יעשה לך קטע אבל אני מדבר אמת עכשיו
",0
"כזה כולם עם לאקי
",0
"בתגובות כתוב שהוא כתב חלק מהדברים בצחוק
",0
"פעם ננעלתי בפנים...
",0
"ואז קטעי מידע
",0
"זה יכול לעשות וירוס
",0
"הרוב לא שותים...
",0
"והנה היא הגיעה @בובספוגתי הרוקד הכי יפה וביחד אנחנו צוות... בובספוג&פטריק צוות בפעולה!
",0
"למה ראית אותו
",0
"נו מה משעמם לי יאללה
",0
"חוזרים למה שהיינו פעם או לא
",0
"למחר תביאי לי את הסליים בבקשה
",0
"טוב לך ללמוד
",0
"אז אני אשאר בחיים
",0
"בוקרט עולה לקבר של סבתא וסבא שלי 
",0
"אחרי ביה""ס בסוף לא היה מבחן באה אלייי 
",0
"יודע מה היום אמא שלי לוקחת אותנו להסעה הזאת של הבת מצווה אז תראה אותה
",0
"רוצה אולי נסיון ליומים? לא סוריי 
",0
"נחגוג גפ לך
",0
"את לא מבינה כמה!
",0
"את מסכנה 
",0
"הוא יודע איפה את גרה ודברים כאלה
",0
"ביי אין לי כוח עליך
",0
"כל היסודי הקניטו אותי
",0
"מה זה הייתי?
",0
"זה דורה
",0
"4 ילדים קונים כל אחד 40
",0
"עידו טאורי
",0
"כי אני זוכרת טוב מאוד את זה
",0
"אין לך יד שלישית
",0
"אמרתי בידיוק אל זה
",0
"עילי לא עשה לי כלום
",0
"אבל זה בסדר
",0
"שיבשו אותי
",0
"עכשיו תשלח
",0
"תאריך יומולדת: 27.10
",0
"הייתי בחו״ל בטול כרם סיטי
",0
"עידית נא לא לאחר אנחנו יוצאים בשעה 14.30 מהבית ברמז
",0
"בוקר טוב מלך שלי בעלי אוהבת אותך
",0
"היא חושבת שאני לא יודעת היא שולחת לי בפרטי הודעות כאילו זה שידור
",0
"אדר מחר תבואי בהפסקה ותקחיי
",0
"רק שהוא לא מגיב לא יודעת כבר 
",0
"אבל לי יש משפחה של גאונים
",0
"אפחד לא משחק בזה
",0
"ואת בעמל
",0
"כן לא יודע איך
",0
"חדשה בשידור ליאןהמושלמת# תהני מהחפירות  אין יציאות ז. 
",0
"טוב נו אחד באפריל אנשיםם
",0
"ביקשתי בתמונה הראשונהההה
",0
"זוהי הודעת בדיקה: אני כותב כמה מילים לא יפות כדי לבדוק מי עוקב, חמור סוס טמבל פרה אידיוט חמוד 
",0
"וצריכים לנקות ולסדר
",0
"כי אפילו אני לא יודעת על זה
",0
"יש גם דריי פיט
",0
"הבן והבת הראשונים שרואים חברים ליומים בהסכמתם ש. 
",0
"שאתה צוחק על זה
",0
"מי רוצה לשחק
",0
"שני סיוון
",0
"ילדים שגומרים היום ב14:15 ונוסעים באוטובוס שלחו דקה#
",0
"כע וכע
",0
"טוב אל תתייחס לקורן 
",0
"אני מחפשת עו ד כמה דקות אני ישלח
",0
"זה לא נשמע ככה
",0
"חחחח כל הכבוד לטופז
",0
"אז מה נביא?
",0
"אה נכון??‍♂
",0
"שניר וראם?
",0
"ראיתי בפייסבוק
",0
"טוב ביי תהנה
",0
"תראו איזה פסיכי
",0
"מחדש חייםשלי
",0
"לילה טוב ליאוראוזןהחייםשליי! אגםאבוהלבשליי! ליאםלוייפהשליי! # 
",0
"כשתחזרי הביתה אני אוכל לשאול אותך את מה שאני צריכה? זה ייקח 2 דק'
",0
"לא כשר!
",0
"ואני גם יודעת שכשאת עם חברות אין מצב שלא תראי להן שאת מדברת טיתי
",0
"דודה אורה ביפן
",0
"tellonym.me/dianatichonova10 שאלו שאלות מעניינות עונה על הכל 
",0
"מה לינוי?
",0
"יש לי עוד משהו להגיד לך שמפריע לי כבר כמה שבועות בערך
",0
"קיללת לפני וכולם עדים לזה
",0
"אני עונה שם שתדעו...
",0
"לביא מה אני יעשה אני יכול להביא לך רק מחר
",0
"גם אני היום
",0
"אבל רוצה
",0
"אמן תתקשרו מוידאווו הראשון שמתקשר מוידאו זוכה במתנה ממני 
",0
"רבע ל1
",0
"אני אנסה לסדר את זה
",0
"מי שלא היה זה משהן אחר
",0
"הזה עם השחור
",0
"לא...הוא אמר לי אני לא בא אם את לא באה .... ואז נתסבר שהוא לא בא כי לא מרשים לו 
",0
"נו רחלל
",0
"רוצה ללכת לסרט ביום רביעי?
",0
"תמיר זה לא מצחיק אותי בכלל !
",0
"אני יודעת שזה קשה אבל זה יעבור לו
",0
"ואחות שלך מכיתה ה צד שני
",0
"צלם לי פליז
",0
"טוב ביי..
",0
"הם לא רוצים שגם אני יבוא מאור 
",0
"חחחחח אוהב אותך מיליוןןן
",0
"תשלח להם את תמונה
",0
"מה יש לכם גקוזי
",0
"ואם הוא לא מתחבר טתה יודע מה לעשות
",0
"אבל את לא עוזרת לי בכלום ביי
",0
"אני אלירון עילי גילעד גקי ניר אגם ומאור רביטל
",0
"תן לי להסביר לה למה סיפרתי
",0
"את לא מכוערת 
",0
"כי לי לא נראה
",0
"תיקחי ראשון הפרס כספי יותר גדול
",0
"לא ניראלך אמא שלי בבית כל החופש
",0
"רוצה יש לי פיצות?
",0
"יופי אל תדבר איתם
",0
"ספר הכל טוב
",0
"איפה אתה גר
",0
"תמשיך תמשיך להגיד לי ילדה עם פיגור תמשיך..
",0
"אז מה את באה לסטלבת עלי
",0
"עדיף לעשות על האש
",0
"כל אות זה יהיה יותר כואב
",0
"מצטערת לכל מי שרשם לי משהו ולא עניתי כי הלכתי לרופאה... # 
",0
"את תצתרחי לנשק את בן בלחי פעמיים מחר
",0
"אני מול ניתאי
",0
"אני יכול גם לקטול
",0
"יופי מעניין
",0
"מי ירד עלייה בכלל
",0
"אני לא שמור אצלך?
",0
"צחק איתי
",0
"תבדקו אם יש לכם תמספר הזה בספר מתמטיקה הירוק עם הפס הצהוב מתחת לברקוד
",0
"למי חופרים??#
",0
"אמרתי לך שככה נראה לי
",0
"מצליח מי יוצאא?!? ### 
",0
"גם מי אמר שיש את זה ביום שני
",0
"אני אחרי אוכל
",0
"חחח הקבוצה שלו הפסידה
",0
"טוב חברים, מכרים, ידידים. בואו נשאר כולנו בחיים. 
",0
"תשלחו גם את הוידאו של עדן בן זקן 
",0
"אתה עוד בפארטי?
",0
"אם אני בתור עובד מסכים לזכויות שאת מציעה אני אשאר
",0
"תקשיבי...מה הבנים עושים עכשיו בסמי עופר?
",0
"למה אשית?
",0
"על מה את מדברת היא לא הסתה לי כלום
",0
"נשב אצלה
",0
"אני מכירה מלא ילדים מדורות
",0
"שנייה אני ישאל את דניס
",0
"ככה נוכל לעשות משהוא
",0
"נוו מי
",0
"מי רוצה פרסום אבל פרסום שווה אני לא עצלנית אני משקיעהההה זה יהיה אחד היפים .ש.החיילים של נועה?? 
",0
"רוצים נשחק בזה היום בערב
",0
"אני מדבר ערבית
",0
"גם אני שאלתי את זה כאילו מה זאת החוצפה הזאת
",0
"בוקר טוב #מה עושים היום?? 
",0
"אמא שלי אמרה בסוף שלא בגלל זה אמרתי אולי
",0
"ש... כאילו אל אוראל
",0
"לילה טוב מגלאור ## 
",0
"סתם חיים שלי
",0
"את מתה מה מצאתייי
",0
"אם יש לך תשאלי
",0
"כילאן עוד יומים אבל אני כבר מחשיב יום
",0
"שאני לא יזכחר לה איך היא היית מנודה פעם ושהיו מרכלים עליה ומפיצים עליה שמועוצ
",0
"אז לאביב
",0
"כוס סודה שלך
",0
"לא חלק מהיום 
",0
"אז אני אביא לך שמיכה ותירדמי במקום לראות תסרט
",0
"כל תרנגולת מטילה ביצה אחתתתת קלללללל
",0
"מה נשמע כאילו
",0
"לך יש כלבה
",0
"8 פלוס
",0
"דביר כהן
",0
"אם אני מאחר אפילו בדקה האוטובוס ייסע ואז אני יאחר להגיע לבסיס
",0
"איריס היקרה ריגשת אותי מאוד במה שכתבת צודקת בהחלט זכית בהם והם זכו בך אמא מדהימה ומהממת שכמוך זה הכל בזכותך יפה שלי 
",0
"אלמוג לטובת מיוטו ?
",0
"והנהג ראה אותי
",0
"שיהיה.לנו יותר זמן
",0
"יש כאלה שלא שרדו את זה
",0
"תודה למושלמים ולמושלמות שהפתיעו אותי
",0
"ואני לא אוהבאותה
",0
"את תגידי לי איזה כיתה אני
",0
"יו אמלה הרגתתתת אותי בהפסקה איך נפלת צחקתי עליך סליחה
",0
"או שפשוט ההורים יחזירו בלעדיכם
",0
"חיים תקשיבי לא שומעים את ההודעות קוליות
",0
"מה אומרת על דימונה
",0
"אתה דיי מאחר מאוד
",0
"אז אמרתי שבא לי להיות לך חולה
",0
"משפט קבוע של כל מורה שלימד אותנו
",0
"אמג יש
",0
"~זיו אביטבול
",0
"ואני אקבל
",0
"אנחנו בכלא ואת בבית
",0
"4 לנו
",0
"אני מבין שאני לא חשוב לאף אחד בעולם הזה#
",0
"מי הציע לה חברות
",0
"מה אכפת לנו מפאקינג ביצת 2
",0
"אני יכול לעשות וידיאו שאין לנו קבוצה כזאת
",0
